sequence_1,sequence_2,sequence_3,sequence_4,sequence_5,sequence_6,sequence_7,sequence_8,sequence_9,sequence_10,sequence_11,sequence_12,sequence_13,sequence_14,sequence_15,sequence_16,sequence_17,sequence_18,sequence_19,sequence_20,sequence_21,sequence_22,sequence_23,sequence_24,sequence_25,sequence_26,sequence_27,sequence_28,sequence_29,sequence_30,sequence_31,sequence_32,sequence_33,sequence_34,sequence_35,sequence_36,sequence_37,sequence_38,sequence_39,sequence_40,sequence_41,sequence_42,sequence_43,sequence_44,sequence_45,sequence_46,sequence_47,sequence_48,sequence_49,sequence_50,sequence_51,sequence_52,sequence_53,sequence_54,sequence_55,sequence_56,sequence_57,sequence_58,sequence_59,sequence_60,sequence_61,sequence_62,sequence_63,sequence_64,sequence_65,sequence_66,sequence_67,sequence_68,sequence_69,sequence_70,sequence_71,sequence_72,sequence_73,sequence_74,sequence_75,sequence_76,sequence_77,sequence_78,sequence_79,sequence_80,sequence_81,sequence_82,sequence_83,sequence_84,sequence_85,sequence_86,sequence_87,sequence_88,sequence_89,sequence_90,sequence_91,sequence_92,sequence_93,sequence_94,sequence_95,sequence_96,sequence_97,sequence_98,sequence_99,sequence_100
-1.3412008,-0.42525235,-0.98560625,-1.5592178,-1.4677551,-1.660687,-1.6088761,-1.313866,-1.3667772,-1.304539,-1.4302485,-1.0553198,-0.8979937,-1.304618,-0.9087496,-1.3087126,-1.1812334,-1.3004416,-1.2146297,-0.61073685,-1.2085094,-1.3438087,-0.89114,-1.7100375,-0.90146905,-1.5296146,-1.4715433,-1.2374799,-1.0892394,-1.0857096,-1.2195146,-1.5537405,-1.1728734,-1.4378347,-1.6994606,-0.5742787,-1.0600996,-0.95314896,-1.4223905,-0.7326128,-1.4825222,-1.0688585,-0.9893595,-0.9409933,-1.2551119,-1.2556251,-1.187336,-1.065628,-1.1067433,-1.1147182,-1.2641346,-0.85235834,-1.2080264,-1.1080462,-1.1498468,-1.269758,-1.5925512,-1.007124,-0.7715767,-1.0286485,-1.3680717,-0.7066739,-1.3118831,-0.6421957,-1.5915089,-1.1924512,-1.3633327,-1.0970623,-1.4874432,-1.2940371,-1.5023695,-0.8764874,-0.9822565,-1.7068698,-0.855959,-1.7285738,-1.3064749,-1.5005573,-1.1312621,-1.1110039,-1.033587,-1.004012,-1.1689308,-1.1835049,-1.2100852,-1.043297,-1.317888,-0.95789886,-1.3696669,-1.2714052,-1.1130881,-1.2368395,-1.3089228,-1.0052443,-1.3956621,-0.99611753,-1.4109321,-0.9910551,-1.1401328,-0.9862135
-2.0301874,-2.4479413,-1.8129225,-2.0947595,-1.334356,-1.3774222,-1.9747386,-1.9880089,-1.6125371,-1.8259943,-1.8426459,-1.5815928,-0.691502,-1.7176642,-2.067212,-1.5978725,-1.8673568,-2.0478241,-1.8527141,-1.2889557,-1.1755829,-1.9633081,-2.7105427,-1.379868,-1.4180056,-1.7942321,-1.531615,-1.9079131,-2.158436,-1.8913889,-2.181983,-1.34213,-1.2261281,-1.9200575,-2.046457,-1.7405864,-1.8093797,-1.2837983,-1.8880035,-1.5066414,-2.3634129,-1.8122845,-1.4276824,-1.9458773,-1.4617612,-1.8811512,-1.421803,-1.1999619,-1.4928505,-2.2736316,-1.9931473,-2.004003,-1.4272201,-1.6299608,-1.829598,-1.5861945,-1.0599124,-1.8292038,-2.2088017,-2.4963346,-1.3294986,-1.8019581,-1.6552235,-1.7995952,-1.9111042,-1.8539822,-1.3383818,-1.8083813,-1.4468994,-1.6961071,-1.0919901,-1.9452426,-1.433104,-1.5679773,-1.7064073,-1.4200822,-1.7943206,-1.5296128,-1.3988853,-1.1730009,-1.0702844,-2.044527,-2.161463,-1.884527,-1.7747505,-2.206568,-1.8215306,-1.869098,-1.2059991,-1.7783661,-1.7050332,-1.8227484,-1.2156891,-1.7668409,-1.6301211,-1.6215458,-1.4821746,-1.2080452,-1.3117663,-1.5600834
-1.6911943,-1.7721263,-1.3384712,-1.8414474,-2.4194782,-1.5109868,-1.8385589,-1.7552373,-1.3654263,-1.9569561,-1.6875762,-2.6944156,-1.5361266,-1.7829297,-1.5939238,-1.4967005,-1.7870439,-1.8845205,-1.3633838,-1.6690719,-1.8268515,-1.8671194,-1.7613096,-2.0550654,-1.492867,-1.3805712,-1.0937932,-2.066279,-1.5821686,-2.121726,-2.115021,-1.4626151,-2.0603611,-1.1763813,-2.3167195,-1.4940618,-1.9179156,-1.1990645,-1.2965659,-1.7347759,-1.0859656,-1.4917865,-1.7274337,-1.7471768,-1.3770713,-2.2196748,-1.3926684,-1.5170175,-1.8633028,-1.957614,-1.9163245,-1.3628533,-1.9427785,-1.7603884,-1.2898977,-1.9731102,-1.2700015,-1.3988543,-2.0005581,-1.95385,-1.3263276,-1.9140756,-1.7147926,-1.4999412,-1.1432024,-2.195464,-1.4945753,-2.1731033,-1.5551533,-2.0775409,-2.1140184,-1.6921074,-2.2406058,-1.6542088,-1.1974313,-1.4578934,-1.6708596,-1.8617151,-1.7202499,-1.3424706,-2.1874452,-1.4534316,-1.8671985,-2.0433378,-1.733444,-2.1783671,-1.7304226,-2.1128733,-1.9858148,-2.0995197,-1.6607031,-2.445659,-1.5817585,-1.355123,-1.3597109,-1.7665248,-1.4618931,-1.7792094,-1.75565,-1.8602843
-1.3952434,-1.9879336,-1.4397566,-1.6145513,-2.2271204,-1.9078665,-1.6035628,-1.5426751,-1.578934,-1.4272907,-0.798151,-1.708331,-1.2539803,-1.4726489,-1.6982428,-1.5520182,-1.8628583,-1.8410112,-1.583956,-1.251215,-1.0896025,-1.9135416,-2.0956206,-1.5189617,-2.088534,-2.1393309,-1.2277083,-2.1705804,-1.9233859,-1.6197157,-2.0690851,-1.6039011,-1.905483,-1.3872154,-1.102336,-1.7330793,-2.2551076,-1.9034083,-1.9561397,-1.7236288,-1.5825763,-1.3494643,-1.4956622,-1.981566,-1.161277,-2.3947446,-1.2048439,-1.2952789,-1.9347377,-1.6835649,-1.450314,-1.6115618,-1.3010039,-1.778063,-1.8789728,-1.6363709,-0.9692248,-1.5582397,-1.9408863,-1.6258252,-1.2925301,-1.1150404,-1.7002652,-1.5173155,-1.3459759,-1.2734482,-1.6146625,-1.3877549,-1.6202825,-1.8710024,-0.91317886,-0.63429797,-2.1114235,-0.74733174,-1.6239012,-1.9103206,-2.0626502,-1.1165779,-1.829234,-1.4363544,-1.2746373,-2.0286608,-1.2158248,-1.9745299,-1.5948292,-1.5932186,-1.4675888,-1.6952806,-1.2454914,-2.1051848,-1.7149562,-2.0083864,-1.9863067,-1.3714628,-1.3415847,-1.5474772,-1.203867,-1.7533714,-1.7682388,-2.1665292
-1.522234,-1.1794937,-1.2927034,-0.6871432,-0.7338304,-1.3974967,-1.1439373,-1.2637144,-1.2848063,-1.3698705,-1.662506,-1.0396383,-1.0791651,-1.5344889,-0.8730735,-1.2476027,-1.6295305,-1.0335276,-1.0223926,-1.5796546,-1.623089,-1.2755342,-1.3199575,-0.91515636,-0.984192,-0.9180218,-1.1899707,-1.1339551,-1.3778257,-1.559181,-1.2175064,-1.0173296,-1.22299,-1.4126964,-0.6951562,-1.5566863,-0.9473171,-0.79321676,-1.455176,-1.4300445,-1.0564061,-1.2799485,-1.7587607,-1.2706497,-1.439474,-1.666296,-1.3566775,-1.5514467,-1.0283432,-1.2428442,-0.6755482,-1.2752303,-1.5372331,-1.0859528,-1.5203328,-1.4339736,-1.440029,-1.3334036,-1.5226594,-1.0036011,-1.5557771,-1.4154454,-1.1193959,-2.0865917,-0.9217136,-1.1471965,-1.3108675,-0.6727263,-1.5354345,-1.3995624,-0.869487,-1.5333103,-0.93997693,-1.638308,-1.473572,-0.9155904,-1.1869175,-0.83639395,-1.175936,-1.2337165,-1.5701466,-1.0890152,-0.8653151,-1.031729,-1.6735528,-1.3124311,-1.315159,-1.1506333,-1.5497473,-1.2027236,-1.2724192,-1.571751,-1.2726607,-1.3228736,-1.3998537,-1.6669306,-1.1063949,-1.2313843,-1.0809997,-0.68932796
-0.9276485,-0.6072284,-0.7933563,-0.21854196,-0.63504577,-0.9795351,-0.6215275,-0.6767893,-0.5231632,-0.9306958,-0.47000587,-1.0696061,-1.229229,-0.7070831,-0.54714626,-0.83152264,-0.62691814,-1.2652464,-0.40624148,-0.69741374,-0.2780976,-0.5148537,-0.61322546,-0.951326,-0.6893649,-0.7167041,-0.9964052,-1.0418617,-0.95402503,-0.8148583,-1.4803033,-1.1306502,-0.5414361,-0.958723,-0.6226183,-0.6215663,-1.0019898,-0.83994395,-0.79134536,-0.93312454,-0.30986977,-1.0101943,-0.92827314,-0.1845006,-0.2551868,-0.3903912,-0.8802992,-1.2046666,-1.125231,-0.67631364,-0.90117884,-0.8417951,-0.79506373,-0.8770505,-0.96177626,-0.8532771,-1.110019,-0.51849145,-0.8131179,-0.70319283,-0.50486326,-0.5675053,-0.97656655,-0.3146693,-0.5001191,-0.3464618,-0.63953847,-1.0082635,-0.5769491,-0.6706225,-0.6480084,-0.55187166,-1.113455,-0.7543514,-0.9381993,-0.6451148,-0.92815626,-0.6447475,-1.1507907,-1.1694603,-0.6791748,-0.7343617,-1.0267158,-0.81200254,-1.0109288,-0.33378565,-0.70426863,-0.6682806,-1.2819436,-0.8936461,-0.78027594,-0.45303664,-0.82156885,-0.5196092,-1.071799,-0.8917702,-0.6441722,-0.84969425,-0.9256148,-0.9134587
-0.82712644,-0.012985833,-1.0472168,-0.58490455,-0.5339272,-0.9476566,-0.418028,-0.27467602,-0.731212,-0.95770466,-0.46975845,-0.35046422,-0.16220635,-0.27845338,-0.41984254,-0.53030604,-0.46827284,-0.56534904,-0.19959506,-0.16623914,-0.07969108,-0.78516304,-0.2672072,-0.33164686,-0.46631914,-1.1913698,-1.2372252,-0.6495266,-0.44088215,-0.5476277,-0.23801707,-0.8542283,-0.5014707,-0.68233055,-0.7621035,0.061981425,-0.64751995,-0.6919229,-0.92761314,-0.58497643,-0.14681719,-0.85427094,0.05759394,0.3175106,-0.6721741,-0.26005104,-0.96343035,-0.3606608,-0.67132866,-0.5702747,-0.26618308,-0.73687536,-0.6065376,-0.4048232,-0.34926885,-0.80775034,-0.6333306,-0.38370976,-0.13540731,-0.12712996,-0.849463,-0.29729515,-0.29932553,-0.8219831,-0.64690065,-0.84908795,-0.33595774,-0.2457861,-0.5039262,-0.81594026,-0.4875083,-1.1214912,-0.831844,-0.23867176,-1.0774885,-0.7406336,-0.53485584,-0.4413497,-0.3531432,-0.8394058,-0.34234476,-0.6848045,-0.2582851,-0.5489955,-1.134036,-0.6917796,-0.70166576,-0.8174468,-0.9422268,-0.22362939,-0.77500975,-0.17043585,-0.74468637,-0.7675648,-0.7457341,-0.5009106,-0.8235694,-0.8008408,-0.13568726,-0.3074375
-0.5227153,-0.35289586,-0.103196904,-0.21361363,-0.27406552,-0.4416464,0.22503793,0.29748666,-0.11805457,-0.10509446,-0.28370824,0.49188715,0.42413664,-0.06476855,-0.16087496,-0.5512613,-0.38992774,-0.58755004,-0.34387136,-0.33707,-0.5288627,-0.48654473,-0.48952335,-0.16566002,-0.3631223,-0.16741002,0.064255685,-0.66411203,-0.5817234,-0.01495108,-0.5015624,-0.24538924,0.11281237,-0.08509281,-0.32400197,0.10450971,-0.0049473643,-0.24633655,-1.09127,-0.6862371,0.39894924,-0.5925882,0.04080631,0.25119022,0.012545347,-0.6960435,-0.07936534,0.09061444,-0.6291115,-0.13979286,-0.48537725,-0.72110355,0.012917742,-0.16055107,-0.10005249,-0.051717043,-0.17079696,-0.30624843,-0.56589067,-0.50980586,-0.11425161,0.44297323,-0.7745918,-0.25331444,-0.40350333,-0.6268211,-0.75482905,-0.024588108,-0.087727055,-0.3889526,-0.536306,-0.52025974,-0.23381789,-0.14836608,-0.21551624,-0.5688089,-0.41786417,-0.19037789,-0.40038168,-0.44135144,-0.081281364,-0.28498343,-0.20738511,-0.037284732,-0.14721644,-0.33159798,-0.76137173,-0.15256476,-0.3676318,0.16020328,-0.1608069,-0.3834215,-0.037439525,0.15636685,0.22144118,-0.51848173,-0.44849798,-0.21401179,-0.18854856,-0.10289091
-0.10397923,0.47910276,-0.13750398,0.06105128,0.26137865,0.05824101,-0.27595928,0.12119076,0.10043168,0.37310153,-0.7286221,0.20886353,0.10490507,0.14845201,-0.2398991,-0.5636499,-0.028894037,-0.2691,0.04925391,-0.3734559,-0.4774122,0.39417288,-0.8828531,0.011888176,0.025542378,-0.2645435,-0.40017602,0.15160176,0.02696371,0.25787425,-0.18060416,0.26862478,-0.012146056,-0.03416896,0.043824196,0.03250435,-0.35030252,-0.30634978,0.2505489,0.54414463,-0.20631042,0.13708267,-0.3925137,0.14713714,0.25205147,-0.61777216,0.057637215,-0.29011473,0.15760896,0.23987347,-0.50393134,0.23371804,-0.029154718,0.32761726,-0.01522249,0.25088817,-0.16579726,-0.7797104,0.35379457,0.013019919,-0.3418406,0.07459867,-0.6080355,-0.2322937,-0.06797993,-0.075226754,0.34306628,-0.14481643,0.046885222,-0.27313048,-0.023524284,0.0062540174,-0.2311607,-0.5005243,0.24774498,-0.21698564,-0.35347465,-0.016893268,-0.5292623,0.066030264,-0.09106231,-0.12759781,-0.60961014,0.45969,0.2946148,0.21536556,-0.31121626,-0.021493673,-0.2542655,0.1640552,-0.35399157,0.8613389,0.19084573,-0.27244464,-0.40787178,-0.47939575,-0.5849325,-0.08812392,-0.33908686,-0.532797
-0.62928236,-0.4028558,-0.67703575,-0.44832507,-0.054380298,0.15254474,-0.49604285,-0.2602988,0.14932328,0.11836481,-0.042470336,-0.4318909,-0.46108598,0.35689968,-0.009952664,-0.46955156,0.10338694,-1.4989048,-0.56197584,-0.33206785,-0.63787174,-0.33197045,0.013864875,-0.17195576,0.17938602,-0.5512968,0.48444998,-0.273076,-0.47410554,-0.028205872,-0.79083127,-0.35688585,-0.54662025,-0.3060785,-0.28070503,-0.44719124,-0.59493953,0.028845012,0.4071836,-0.13294858,0.09611449,-0.0040457845,-0.4687222,-0.557934,-0.31513876,-0.055040717,-0.45169246,0.08211014,0.0063189864,0.25060347,-0.16720313,-0.7431066,0.13480031,-1.0198452,-0.24592412,0.0045011044,-0.77442396,-0.12818152,-0.037128687,-0.46605313,0.4644082,-0.39903754,-0.35332996,0.06695855,-0.17010558,0.40893647,-0.08387244,-0.56796455,-0.05799818,0.01747942,-0.38727224,-0.08019698,-0.38469565,-0.4073713,-0.31910133,-0.18432337,-0.20827019,-0.53313965,-0.5480976,-0.057032645,0.18301332,-0.25223976,-0.3724048,-0.21494114,-0.80605245,-0.7768869,0.10687405,-0.33183694,-0.31842726,-0.33923614,0.29736763,-0.75782573,-0.18488264,0.026644588,-0.16605633,0.07770395,-0.15104091,-0.46552122,-0.31825724,-0.2059927
-1.0414631,-0.9345696,-0.9861438,-1.2171278,-0.25004,-0.25296104,-0.8977513,-0.5579029,-0.7168741,-0.68991494,-0.3346086,-1.3240782,-0.9619942,-0.16044533,-0.6836568,-0.6470507,-0.5128978,-0.62260085,-0.8484174,-0.7161351,-0.3690206,-0.900126,-0.64526707,-0.8824189,-0.5025456,-0.21326137,-0.33445024,-0.82296586,-0.22221822,-0.35860538,-1.2298889,-0.56987005,-0.60343194,-0.40924263,-0.9471957,-0.7622194,-0.7232665,-1.2737021,-0.78364563,-0.9182253,-0.896969,-0.53050613,-1.2203193,-0.31622785,-0.6573814,-0.3445663,-0.6248658,-0.76102,-0.38925683,-0.81462634,-1.3439317,-1.0976005,-0.73378164,-0.64279175,-0.392596,-1.0258718,-1.3719122,-0.49592882,-0.9574664,-0.66313297,-0.7931729,-0.7984781,-0.7239145,-0.49118912,-0.78540653,-0.7404748,-0.76174426,-1.3058374,-0.10578108,-0.63572997,-0.7187924,-0.86122704,-0.8408658,-0.4136936,-0.49088567,-0.6282483,-0.9779462,-1.135676,-1.0665977,-0.7515279,-0.7298908,-0.5822446,-1.2962186,-0.4489264,-1.072957,-0.55762166,-0.8609468,-0.8984992,-0.9290581,-0.77992624,-0.87738574,-0.5466383,-0.7420391,-0.7388364,-0.35436344,-1.0282679,-0.8397137,-0.1995821,-0.8904263,-0.29157567
-1.8026097,-1.3196713,-1.3878119,-1.7578595,-0.9837241,-1.3960869,-1.4415984,-1.2353814,-1.3582995,-1.280458,-1.8328795,-1.875165,-1.3153371,-1.8652959,-1.1632204,-1.4935044,-1.3128197,-1.6005557,-1.4676968,-1.072767,-0.688308,-1.2618489,-1.2391505,-1.9825788,-1.472755,-1.0868574,-1.1077508,-1.5047503,-1.9592137,-0.53742963,-1.631011,-1.6217127,-0.8886423,-1.8051628,-0.8702773,-0.6548893,-1.5398088,-1.9563653,-1.6076247,-1.1803199,-1.667402,-1.3210666,-0.9108159,-1.4429414,-1.0336506,-1.425405,-1.3841264,-1.5476491,-1.7376595,-1.867688,-1.3090998,-1.2850957,-0.9112801,-1.3225503,-1.1396544,-1.1088982,-1.4461536,-1.1627316,-1.3038324,-1.1211405,-1.6620198,-1.4865373,-0.6598764,-1.2157016,-1.6644889,-0.93468714,-1.1310611,-0.841339,-1.4436066,-1.4006679,-1.3724705,-1.5797985,-1.6603184,-0.63442266,-1.6347072,-1.4179804,-2.0666966,-0.81280625,-1.7344351,-1.5085905,-1.0966777,-0.8651611,-0.96055603,-1.5923368,-1.036977,-1.1586183,-1.5191164,-0.8723639,-1.669028,-0.71128803,-1.6593784,-0.89079493,-1.2751398,-2.0259247,-1.9648026,-1.6958418,-0.51359975,-1.979748,-1.7725468,-0.9573641
-1.9287077,-2.2716217,-1.2494547,-1.7980818,-2.2972238,-1.3840909,-1.9526296,-1.5579166,-1.9017801,-1.9826394,-1.4951518,-2.2889552,-1.6577094,-2.278382,-2.0186975,-1.762805,-1.7116408,-1.7761338,-2.1734629,-1.666435,-2.2249935,-1.9350318,-1.7701429,-1.7726011,-2.0408263,-1.8891677,-1.7965953,-1.8909887,-1.4900036,-1.7617654,-1.8143318,-1.8790206,-2.0451243,-1.2926333,-2.1490412,-2.1468482,-1.99562,-1.9517076,-1.899409,-1.8954312,-1.4203686,-1.7930186,-1.7491349,-1.9440957,-1.7908719,-2.341632,-1.3493315,-1.2439423,-1.9760499,-1.9377804,-2.2907736,-2.0418603,-1.5679846,-2.0978293,-1.8817482,-2.2819219,-1.2776911,-1.7078948,-2.0279684,-1.9578605,-1.843869,-1.867504,-1.5006634,-2.0691822,-1.3414708,-2.4935799,-1.5776305,-2.1488824,-1.9421517,-2.1397467,-1.9642253,-1.7421565,-2.1739733,-1.7730637,-1.6596448,-1.8784368,-1.9004648,-2.0528188,-2.3077233,-1.6678009,-1.8808188,-1.7129958,-1.6832242,-1.7912773,-1.5504537,-2.1047297,-2.215393,-2.2676785,-1.8439867,-2.2640746,-2.1639426,-2.3688018,-2.0945067,-2.295442,-1.5763898,-2.0205584,-2.2573016,-2.0885508,-1.901647,-2.3042817
-2.4670866,-2.4935482,-2.561939,-2.6248388,-2.7035422,-2.3770065,-2.4218514,-2.535347,-2.8498108,-2.3449621,-2.1310804,-2.712881,-2.863559,-2.9430952,-2.0727296,-2.2353725,-2.4042797,-2.639849,-2.1391573,-2.8255782,-2.5168042,-2.828442,-2.2236872,-2.6921263,-2.355822,-2.24117,-2.2520928,-2.416684,-2.655261,-2.2620795,-2.2095954,-2.6278534,-2.4539192,-2.4555144,-2.22776,-2.2489643,-2.7551875,-2.1920536,-2.3275197,-2.5031338,-2.500514,-2.510033,-2.48007,-2.5271287,-2.6851878,-2.189811,-2.652976,-2.2519207,-2.2829921,-2.1882882,-2.6248345,-2.216391,-2.490591,-2.4084418,-2.2357368,-2.486754,-2.6361752,-2.095899,-1.948201,-2.2906318,-2.597923,-3.0129366,-2.2473068,-2.4949746,-2.1063557,-2.4318368,-2.6590364,-2.4842272,-2.5850015,-2.2568843,-2.6592717,-2.794166,-2.6481762,-2.4823065,-2.315589,-2.3784204,-2.386119,-2.6262665,-2.803156,-2.5074868,-2.8122935,-2.3333356,-2.705174,-2.7072563,-1.886479,-2.3341181,-2.4995182,-2.841213,-2.7054782,-2.3801093,-2.17958,-2.7349272,-2.2512925,-2.4775918,-3.0250125,-2.8236773,-2.5556803,-2.102067,-2.456297,-2.2354145
-2.9375157,-2.7639966,-2.6285806,-2.8767633,-2.637854,-2.082027,-2.3024168,-2.755581,-2.4515538,-2.3756094,-2.300462,-3.1258209,-2.3835793,-2.9737806,-2.452864,-2.8013163,-2.4509892,-2.849119,-2.4205751,-2.991062,-2.5400343,-3.0715528,-2.0524716,-2.269127,-2.4999225,-2.8624098,-2.4150286,-2.6702914,-2.4636288,-2.5621367,-2.913396,-2.810504,-2.8666449,-2.6093554,-2.751238,-3.1214247,-2.7088568,-2.3174446,-2.8561113,-2.7934456,-2.5425892,-2.4814405,-2.696732,-2.4328585,-2.4527862,-2.5383086,-2.62711,-2.2466824,-3.0233989,-2.7602556,-2.9060173,-2.661922,-2.421093,-2.9984782,-2.73884,-2.8857489,-2.5393147,-2.8635232,-3.0639544,-2.8518724,-2.6446004,-2.6603098,-2.7896156,-2.6125894,-2.2688372,-2.723906,-2.7988665,-2.9952612,-2.5257769,-2.5189006,-2.7558448,-2.3437896,-2.353559,-2.6414409,-2.7165248,-2.2541811,-2.8127432,-2.642678,-3.0199838,-2.2695477,-2.7935717,-2.384237,-2.6067352,-2.4845347,-2.5596848,-2.3487263,-2.6402783,-2.7680304,-2.6144671,-3.2479525,-2.7477677,-2.7649138,-2.4741833,-2.8821278,-2.6334105,-2.6837902,-2.5917032,-2.6771715,-2.7983103,-2.5969744
-2.8353972,-2.5132165,-3.281183,-3.242725,-2.8537645,-2.682746,-2.831336,-2.2809458,-2.4178932,-2.7614818,-2.6882463,-2.4194486,-2.6477773,-2.3160503,-2.742218,-2.6797771,-2.2645726,-2.8251052,-2.8314753,-2.3170824,-2.3976307,-2.402269,-2.4093466,-2.7348108,-2.876987,-2.6307302,-2.4692945,-2.5399797,-2.799374,-2.5897946,-2.3863578,-2.6306195,-2.7805543,-2.1096473,-2.3791583,-1.9807017,-2.5608125,-2.7495756,-2.3310485,-2.3872504,-2.8435423,-2.5096374,-2.2479327,-3.112342,-2.2286773,-2.3183415,-2.6044936,-2.1423075,-2.9514923,-2.4854174,-2.1915607,-2.9474263,-2.4931815,-2.3445923,-1.84271,-2.8721638,-2.6158473,-2.8346322,-2.7066712,-2.3444424,-2.2899714,-2.3713746,-1.9531507,-2.3447526,-2.546727,-2.3265307,-2.1104758,-2.355636,-2.0980573,-2.5764217,-2.5744011,-2.786265,-2.6854694,-1.368827,-2.770834,-3.1124895,-3.5104475,-2.5960014,-2.3995395,-2.6362247,-2.619052,-2.2188573,-2.5302098,-3.2632985,-3.0291998,-3.167881,-2.2723773,-2.7122679,-2.451291,-2.7521129,-2.5602453,-2.7656248,-2.5478246,-2.8385391,-2.4420347,-2.496139,-2.3809876,-2.7302155,-2.0820923,-2.4782233
-1.462034,-2.3062198,-1.8594619,-1.9573137,-2.5416148,-2.2522445,-1.9914353,-2.3484573,-2.19622,-2.4355276,-2.316503,-1.81217,-2.0845942,-2.396466,-2.1534586,-2.3015616,-2.2917776,-2.4830103,-1.5471205,-2.2262175,-1.7895691,-2.085981,-1.8133899,-2.0649662,-2.040578,-2.3831587,-1.9378965,-2.57264,-2.7120245,-1.971946,-2.1738098,-2.0978873,-1.8052727,-2.1038256,-2.3511972,-1.7182345,-1.986274,-2.0634928,-2.1712708,-2.252805,-2.2085066,-1.8230456,-2.2796998,-1.9078171,-2.1326244,-1.6898476,-2.4458714,-1.6710231,-2.7012844,-2.5713959,-2.0769658,-2.1977243,-2.6565495,-2.5021472,-1.8298877,-2.1952634,-2.097375,-1.986233,-2.562018,-2.0320988,-2.169882,-2.484958,-1.6523197,-2.5871732,-2.180054,-1.905265,-2.2152214,-1.8685141,-2.0167453,-2.3223846,-1.9027712,-2.132452,-2.155872,-2.288401,-2.2572446,-1.5458417,-1.8342657,-2.0239878,-1.8308417,-2.286592,-1.9242426,-1.6578732,-1.3573296,-1.6724782,-1.9714389,-2.7772603,-2.481532,-2.2085865,-2.1262853,-1.9025569,-1.9517248,-2.1875646,-2.2029881,-2.084296,-1.8836453,-2.323216,-1.6437036,-2.558309,-1.8932486,-1.3616656
-1.6654403,-1.0837798,-1.7308037,-1.3971512,-1.8332462,-2.2789264,-1.5436835,-1.890137,-1.7082629,-1.6445439,-1.4418142,-1.7568395,-1.3944091,-1.4440911,-1.7422386,-1.6216336,-2.1410038,-1.7131093,-1.7224586,-1.2132503,-1.6287603,-1.9977567,-1.8411145,-1.4845793,-1.3189478,-1.4656826,-1.5013813,-1.7224721,-2.0056975,-1.8406945,-1.9242505,-1.2311983,-1.5399251,-1.4689208,-1.6976451,-1.5583915,-2.1027062,-1.4556426,-1.5231487,-1.3519635,-1.1862092,-1.9697917,-1.7632859,-1.2659878,-1.3197191,-1.3778765,-1.518477,-1.4845972,-1.2650864,-1.8451583,-1.580075,-1.5286181,-1.6267668,-1.827344,-1.4174571,-1.3341194,-1.7100282,-1.6254104,-1.9444437,-2.563778,-1.5334535,-1.3814769,-1.3733706,-1.3154439,-1.4515979,-1.9804655,-1.3792704,-1.4900035,-1.6900747,-1.5049613,-1.4840219,-1.7376139,-1.3794725,-1.6945988,-1.7208518,-1.7467296,-1.4075149,-1.5078008,-1.8889201,-1.4617153,-1.6232116,-1.8215331,-2.1112916,-1.4174991,-1.6655314,-2.042889,-1.2845035,-1.5697558,-1.3765649,-1.4816909,-1.3817402,-2.0842621,-1.5906279,-1.4532192,-1.1557388,-1.3720161,-1.7479523,-2.0873113,-1.747647,-1.3523796
-1.1082078,-0.9795656,-1.3169239,-1.3853076,-0.8980677,-1.2247179,-1.6194904,-1.3454452,-1.6600642,-1.301132,-1.3482857,-1.679599,-1.042554,-1.2706865,-1.0770029,-1.2364281,-1.2069231,-0.56620014,-1.624594,-0.9724502,-0.99790895,-1.3843884,-1.245053,-1.4234542,-1.2684917,-0.8458631,-1.4389403,-1.3643477,-1.2185807,-1.1750815,-1.2670379,-1.2214276,-1.1731017,-1.5043942,-1.1312801,-1.0187467,-1.0660714,-1.4843366,-0.8529671,-0.97067404,-1.7447501,-1.3438928,-0.988239,-1.5092306,-1.0210598,-1.1201024,-1.4084512,-1.6318496,-0.9865351,-1.2264752,-0.8479589,-0.9953786,-1.1034715,-1.2310013,-1.0972872,-0.8482808,-1.2255186,-1.030548,-1.2423843,-1.3977523,-1.3794014,-0.99171346,-1.1166142,-0.65387976,-1.5900956,-1.6992329,-0.79013497,-1.2761027,-1.2616453,-0.9266107,-1.2250348,-1.3626204,-1.0011905,-0.88630164,-1.3836071,-1.5141131,-1.1312299,-0.68385524,-1.2982025,-0.96963435,-0.98817956,-1.3058947,-1.5504978,-1.4901375,-0.98461103,-1.1468749,-1.0296446,-0.9151406,-1.4804143,-0.7171068,-1.185498,-1.5742855,-1.1864763,-1.4255636,-1.5839529,-0.89536756,-0.88209736,-1.1563042,-1.2889612,-1.1172243
