sequence_1,sequence_2,sequence_3,sequence_4,sequence_5,sequence_6,sequence_7,sequence_8,sequence_9,sequence_10,sequence_11,sequence_12,sequence_13,sequence_14,sequence_15,sequence_16,sequence_17,sequence_18,sequence_19,sequence_20,sequence_21,sequence_22,sequence_23,sequence_24,sequence_25,sequence_26,sequence_27,sequence_28,sequence_29,sequence_30,sequence_31,sequence_32,sequence_33,sequence_34,sequence_35,sequence_36,sequence_37,sequence_38,sequence_39,sequence_40,sequence_41,sequence_42,sequence_43,sequence_44,sequence_45,sequence_46,sequence_47,sequence_48,sequence_49,sequence_50,sequence_51,sequence_52,sequence_53,sequence_54,sequence_55,sequence_56,sequence_57,sequence_58,sequence_59,sequence_60,sequence_61,sequence_62,sequence_63,sequence_64,sequence_65,sequence_66,sequence_67,sequence_68,sequence_69,sequence_70,sequence_71,sequence_72,sequence_73,sequence_74,sequence_75,sequence_76,sequence_77,sequence_78,sequence_79,sequence_80,sequence_81,sequence_82,sequence_83,sequence_84,sequence_85,sequence_86,sequence_87,sequence_88,sequence_89,sequence_90,sequence_91,sequence_92,sequence_93,sequence_94,sequence_95,sequence_96,sequence_97,sequence_98,sequence_99,sequence_100
-1.6338737,-0.9729655,-1.3093765,-1.0139563,-1.3702205,-1.1769228,-1.0007943,-0.9078626,-1.3637681,-1.0841199,-0.9637389,-1.194073,-1.0403267,-1.8121724,-0.8992587,-0.92470163,-1.475965,-1.0655355,-1.5978363,-0.543833,-1.4241786,-0.6463707,-1.3727002,-0.64353245,-0.8811021,-1.2649941,-0.814763,-0.5814091,-1.2058222,-0.9305129,-1.0982968,-1.4924563,-0.7129129,-1.049244,-0.8180696,-1.287538,-0.784775,-0.9032491,-1.2098984,-0.82688653,-1.0918984,-1.301401,-0.98292947,-1.2603798,-0.9863347,-0.56643224,-1.2308576,-0.74946415,-0.91337943,-1.3190368,-0.9619156,-1.7999725,-1.2540143,-1.3604677,-1.6493816,-0.20542175,-0.93900466,-0.9299942,-0.88289624,-1.3278075,-0.6007726,-1.1165876,-1.2763958,-1.2512736,-1.1008234,-1.0610559,-0.61821693,-1.077384,-0.6945293,-1.4018857,-1.3178072,-0.84266984,-0.89241207,-0.72234315,-1.4750649,-1.0204312,-1.0617735,-1.0175002,-1.0746652,-1.45085,-1.3942012,-1.2899529,-1.1714003,-0.92644423,-1.1656744,-1.4674776,-1.1160636,-0.9521086,-0.946002,-0.8832683,-1.0924051,-0.83304703,-1.1279547,-1.1539534,-1.4891882,-1.5589329,-1.5060977,-0.864369,-1.7225537,-1.587471
-1.7647144,-1.4113357,-2.075263,-1.9469849,-1.9011276,-1.4774295,-1.781432,-1.8653939,-1.4703746,-1.7101847,-1.9343245,-1.6979715,-1.1241603,-1.006888,-1.5645242,-1.7693481,-2.0519633,-1.1065679,-1.3953401,-1.5992873,-1.4414413,-2.201916,-2.293973,-2.0514903,-1.9209476,-1.1111166,-1.348217,-1.8850787,-2.1388993,-1.8190968,-1.2254984,-1.7937304,-1.511393,-1.3297033,-1.8897731,-1.4775699,-0.55220354,-1.4576246,-1.6397448,-1.4454265,-1.4811381,-1.4447242,-1.9021204,-1.753732,-1.5417345,-1.1242187,-1.2352918,-2.2898057,-1.8565574,-1.7614726,-1.8020247,-2.1298306,-1.6807357,-1.6600249,-1.1768404,-1.3194137,-1.4113607,-1.4531391,-1.3898709,-1.0002383,-1.7679952,-2.0718932,-1.9284267,-1.2142589,-1.378519,-1.4283552,-1.073694,-1.4380642,-1.4185253,-1.1947887,-1.550207,-1.5870639,-1.8975662,-1.4896688,-1.0615054,-1.4511132,-1.6063333,-1.8217314,-1.1309202,-2.1169896,-1.3114172,-1.8831382,-1.8091182,-1.0352956,-1.885242,-1.670697,-2.1979954,-1.3649635,-1.8891145,-2.5177002,-2.1686866,-1.7822714,-1.9851689,-1.1148701,-1.0512776,-2.296851,-1.7187139,-2.2048674,-1.4864848,-1.2197613
-1.5012072,-1.319469,-1.681727,-1.7739859,-1.9058402,-1.8412364,-2.3081486,-2.1602714,-1.4763323,-1.722946,-2.2311885,-1.5540776,-2.3498044,-2.2455683,-1.4361614,-2.1370964,-2.326212,-2.3385754,-1.7371291,-2.4342368,-1.5826658,-1.4573436,-1.8711247,-1.6746203,-1.8648232,-2.2240314,-2.2528355,-1.6763861,-1.8762714,-1.5845909,-1.9388598,-1.440619,-1.8167423,-2.086823,-1.6875415,-1.9439428,-2.5443792,-2.395289,-1.8544595,-1.8619821,-1.7799255,-2.0326438,-1.7101008,-2.0218623,-1.9195062,-1.9989904,-2.4170222,-1.7181516,-1.3054831,-1.6732999,-2.2901206,-0.90682983,-1.2262139,-1.3451583,-2.3077374,-1.9338903,-1.6053121,-2.7506993,-1.6358781,-1.6182511,-1.9814208,-1.9905994,-1.0807014,-2.1529162,-2.017215,-1.7248703,-2.4782197,-1.5905517,-1.907197,-2.0702846,-2.5633488,-2.4470875,-1.9648762,-1.7913121,-1.5094558,-1.9475021,-1.5562246,-1.9136059,-1.8078963,-1.6600244,-1.484589,-1.7143555,-2.0899694,-1.214473,-1.8406959,-1.7928035,-1.5969145,-1.7969445,-1.7126262,-1.7236831,-1.7882613,-1.6961857,-1.8547835,-1.433506,-2.0818343,-1.6007968,-1.8713089,-1.9675281,-1.4509268,-2.1832862
-1.81533,-0.7768569,-1.7244229,-1.8851957,-2.183269,-1.3862603,-1.2448212,-1.9894114,-0.875542,-1.8085833,-2.161325,-1.564996,-1.7092978,-1.9102389,-1.2950606,-1.6516554,-2.0636964,-1.2225089,-1.494106,-2.200243,-1.2839077,-1.4343672,-1.7904114,-2.1288517,-1.6663066,-1.314512,-1.6549802,-1.6338053,-1.6395913,-1.4349785,-1.917364,-1.3039283,-1.7009827,-1.6417711,-1.6448928,-1.8253137,-1.9232917,-2.228479,-1.8170434,-1.4816911,-1.3440735,-1.8962647,-1.2652595,-1.524286,-1.9485176,-1.4772081,-1.3700433,-1.389917,-2.0718515,-1.5766299,-1.3940899,-1.4672395,-1.9684788,-1.4612999,-1.4050415,-1.8901496,-1.6614207,-1.7570988,-1.6884214,-1.813746,-1.4056412,-1.5618356,-1.7764033,-1.2883577,-1.9130028,-1.3882565,-1.5920769,-1.5688508,-2.029128,-1.4052058,-1.3068756,-1.5660737,-1.7843152,-1.6218395,-1.8710194,-1.3544405,-1.2989436,-2.0284052,-1.9376898,-2.0733304,-1.2534219,-0.9858169,-1.6694499,-1.9825802,-1.5000049,-2.163363,-1.6240156,-1.3458256,-1.2820766,-1.2976179,-1.6163683,-1.6534109,-1.4378474,-0.91642505,-1.7720323,-2.052744,-1.1273897,-2.1284404,-2.1548572,-1.3529243
-0.8103236,-1.3737411,-1.2475982,-1.0846701,-0.9957736,-1.1658034,-1.3233805,-1.5393797,-1.4319156,-0.7137861,-0.94006526,-1.0857214,-1.1066723,-1.3525476,-1.4177363,-0.7552589,-1.0757713,-1.271558,-1.0862832,-1.622698,-1.357624,-1.5568216,-1.8106335,-0.98211074,-1.4328815,-1.4814124,-1.8634607,-1.7627357,-1.5038311,-1.4736989,-1.4943321,-1.2415054,-1.3301765,-1.6815296,-1.1091536,-1.0571475,-0.95870304,-1.089911,-1.7692251,-1.0775349,-1.1584057,-1.6481243,-1.4280437,-0.99912,-0.6720754,-1.2585179,-1.4151311,-1.4374523,-0.9828528,-1.1844552,-0.8554322,-1.3169802,-0.9610164,-0.9450474,-0.9143265,-1.0641665,-1.301401,-1.4528992,-0.7027828,-0.9128208,-1.3229921,-1.292141,-1.3769758,-0.8398509,-1.2516909,-1.143227,-1.2154711,-1.1751258,-1.2193098,-1.677228,-1.3959806,-0.8262901,-1.4760138,-0.98336506,-1.2216731,-1.3423595,-1.2896582,-0.617447,-1.2652693,-0.6034343,-1.2109352,-1.0701084,-1.3953633,-1.4060601,-1.0615354,-1.3353264,-0.8027396,-1.8424649,-1.214771,-1.4115984,-1.1959071,-1.4489591,-1.5714431,-1.191355,-0.8642688,-1.0647643,-1.4843093,-0.7997955,-1.2864437,-1.0399756
-1.2099996,-0.6893734,-1.142297,-0.2297163,-1.04645,-0.93715024,-0.68100893,-0.6401973,-1.1083841,-1.176889,-1.123786,-0.9876426,-1.0974638,-0.96113086,-0.549652,-0.8142053,-1.0721264,-0.81686187,-0.53244096,-1.3861165,-0.15632987,-1.0012918,-0.47856805,-1.1556194,-0.7184441,-0.33541113,-0.9455229,-0.9215253,-0.9535321,-0.37073764,-1.121689,-0.7718172,-0.7710464,-0.950104,-0.68731314,-1.1230562,-1.2809701,-0.48567644,-1.1655641,-1.1277914,-0.965183,-0.40130612,-0.803252,-0.7630468,-0.57981837,-1.0287199,-0.9389018,-1.0281303,-0.7213608,-0.9838277,-0.5305665,-0.54474396,-0.7143562,-0.7690643,-1.0897224,-0.62136763,-1.1715434,-0.9771915,-1.5432465,-0.68082,-1.0690992,-0.7651038,-1.048214,-1.045059,-1.3533511,-1.6502042,-0.83294284,-1.3087969,-0.78997254,-1.1696358,-0.8937499,-0.23284104,-1.0455017,-0.7899846,-0.7845105,-0.7646675,-0.6839994,-0.407435,-2.019121,-0.8299452,-0.88616276,-0.41913083,-0.47095862,-1.1689092,-0.48034734,-1.2846894,-0.4831863,-1.0658152,-0.6520876,-0.74217975,-0.89035636,-0.6080195,-0.7012118,-0.71066993,-0.9471786,-0.9699576,-0.7300596,-0.9610855,-0.25852007,-1.0005605
-0.6859768,-1.3114187,-0.552343,-0.58786464,-0.28207567,-0.25167423,-0.19650352,-0.15692806,-1.0612701,-0.5282489,-0.4000423,-0.35717985,-0.68581194,-0.5273719,-0.9626776,-0.15634835,-0.73479766,-0.82419884,-1.1203516,-0.4712574,-1.1648316,-0.4988865,-0.761886,-0.73552996,-0.8450885,0.040591523,-0.7519143,-1.166739,-0.36852944,-0.8659299,-0.16602865,-0.54458344,-0.35279563,-0.71168965,-0.67613935,-0.45374197,-0.54798543,-0.6556344,-0.34808004,-0.73947585,-0.7201477,-0.61499786,-0.8957752,-0.43839312,-0.5078375,-1.3010906,-0.73701775,-0.89316154,-0.17535713,-1.4166853,0.018347979,-0.55918646,-0.4475949,-0.75163424,-1.1365241,-0.9476156,-0.42679042,-0.62781227,-0.66213226,-0.88531864,-0.840521,-0.93012476,-0.70511806,-0.8276063,-0.6884011,-0.368155,-0.53067625,-0.35639164,-0.251163,-0.44258356,-0.50006783,-0.20042655,-0.81265444,-0.436807,-0.60678744,-0.50803494,-0.7627159,-0.48074076,-0.90775335,-0.5445982,-1.3753567,-0.46902224,-0.40475252,-0.6647391,-1.0048934,-0.16806804,-0.8524865,-0.42649135,-0.4396342,-0.40760583,-0.981413,-0.56921595,-0.6313516,-1.3068734,-0.8010121,-0.9007075,-1.1250131,-0.38130227,-0.499944,-0.31571317
-0.98435724,-0.13249335,-0.07580641,-0.11773029,-0.10815185,-0.6447287,0.015769243,-0.17897107,-0.34257293,-0.12542638,-0.35425666,-0.2737468,-0.30975446,-0.28336942,-0.84324867,-0.18713528,-0.70143133,-0.3814031,-0.56240547,-0.25245115,-0.87084186,0.058788814,-0.744295,-0.11402124,-0.10080448,-0.0889256,-0.5161952,-0.83963,-0.84463465,-0.2775492,-0.30283925,-0.39120013,0.31408578,-0.83922446,-0.6338606,-0.6629201,0.068237916,-0.42900428,-0.35148057,-0.27187502,-0.07842675,-0.115569696,-0.32960132,-0.6217127,0.05269526,-0.7092668,-0.90964925,-0.6432128,-0.10825065,-0.42950407,0.03510821,0.01211974,-0.05852461,-0.4015356,-0.2789005,-0.28512192,0.19206026,-0.59206593,-0.858986,-0.40138453,-0.39089894,-0.8875121,-0.6227666,-0.015147686,-0.6532424,0.35556045,-0.35754544,0.022550583,-0.34839186,0.63916457,-0.77488065,0.31182072,0.15159997,-0.007233709,0.014855303,-0.5555867,-0.12281358,-0.319057,-0.6265577,-0.20984977,0.04827586,-0.3810493,-0.33537862,-0.22110075,-0.29594603,0.21898465,-0.15095963,-0.6051094,-0.46940726,-0.68472004,-0.9922668,-0.17269203,0.16767356,0.025707915,0.015521735,-1.1688035,0.14356533,-0.5986581,0.21082819,-0.41981855
-0.019183576,0.19412908,-0.22581145,0.12865576,-0.26674595,0.06675166,0.67657244,-0.042101204,-0.04020965,-0.35111946,-0.09194338,0.20842743,-0.3181341,0.04666412,0.08084646,-0.121243685,-0.5793113,0.5621181,-0.6803758,0.058608234,-0.4060518,0.16267556,-0.04654944,-0.72065014,0.4574155,-0.23761362,0.31157905,-0.61169606,0.10050318,-0.036554515,0.053146005,-0.20536202,-0.36853698,0.47394037,0.49909937,-0.25307417,0.11090654,-0.028024048,-0.26395142,-0.38264334,-0.23602816,0.2155782,-0.29952157,-0.17792857,-0.44505653,0.008793056,0.14416578,-0.04357338,-0.25857183,-0.39792404,-0.054211676,-0.14759248,-0.030258566,-0.51909477,-0.31838134,-0.13859689,0.07635528,-0.45314795,-0.34268707,-0.23187894,-0.20537901,-0.29072532,-0.23489898,-0.16585642,0.1362946,-0.24231032,-0.15223166,0.030001342,-0.3003387,0.30613738,0.2534505,-0.2681095,-0.29936397,0.015549183,0.22979397,0.13918549,0.2961453,-0.6341427,0.38306552,-0.41623437,0.010518968,-0.4943012,-0.030400693,0.5667355,-0.30490556,-0.3524066,-0.2275722,-0.04525605,-0.093925446,-0.07305193,0.13211411,-0.3703099,0.41255388,-0.2505884,0.2457656,-0.17664832,-0.08580348,-0.6467979,-0.084272,0.27859828
-0.03655094,-0.12201917,0.14841318,-0.5339408,-0.24262965,-0.6784096,-0.7435062,-0.18115133,-0.3993044,-0.49541926,-0.51916623,0.24434155,-0.1976411,-0.39578354,-0.04834801,-0.14952558,-0.7116653,-0.7023119,-0.19113547,-0.4886701,-0.10769212,0.2180072,0.12754214,-0.13168114,0.033759058,0.14001507,-0.8773961,-0.26673806,-0.31712103,0.3969134,-0.19904798,-0.06563163,-0.23690045,-0.3331176,-0.73881173,-0.1161412,-0.38632464,-0.09750557,0.19521731,0.117108524,-0.49083564,0.09713322,-0.3377298,-0.26475334,-0.445975,0.33094382,-0.44283217,-0.39564836,0.39988196,0.10043919,0.15215605,-0.62654066,-0.13814819,-0.6671183,-0.34327576,-0.11353791,0.23046142,-0.09503424,-0.39323342,0.060284972,-0.11764127,0.02095133,-0.20104265,-0.8126651,-0.25636202,-0.36765838,-0.037210345,-0.30753732,-0.17522132,-0.2290926,0.016569376,-0.26152873,-0.15367943,0.34074017,-0.6552848,-0.38541806,0.1461603,0.48385185,-0.83068454,-0.18865377,-0.29160643,-0.8743368,-0.777745,-0.063649535,0.066922426,-0.911278,0.30309898,-0.48210704,0.043897867,-0.7589419,-0.44756854,-0.43129182,-1.194536,0.12482536,-0.38258624,-0.63141435,-0.15702063,-0.41879034,-0.38254786,-0.37684858
-0.88078463,-1.0940695,-1.0274494,-1.1330199,-0.4353578,-0.44457257,-0.7400589,-0.6548407,-0.8492301,-0.87829006,-0.8945596,-0.9573773,-0.53788793,-0.7331516,-0.9736588,-1.0616472,-0.3987667,-0.98706836,-0.8329023,-0.7483566,-0.6710079,-0.72661376,-0.015031338,-1.1352555,-0.91336215,-0.7221562,-0.47585797,-0.062360525,-0.540936,-0.9532489,-1.3026797,-0.89939123,-0.93373275,-0.58523357,-0.94567657,-0.8350768,-0.5897922,-0.8421425,-1.0132575,-1.0506562,-0.9104867,-0.6733776,-0.85659355,-1.0406674,-0.89493644,-1.3064593,-0.95679337,-1.1297388,-0.6414534,0.03875172,-0.87653846,-0.7740313,-1.0272436,-1.0713897,-1.102688,-0.5918762,-0.90390867,-1.04074,-1.2964187,-0.6466756,-1.1315348,-0.7457811,-0.24564677,-1.0579464,-0.46140826,-1.130228,-1.2042245,-0.8260996,-0.8419639,-0.7134491,-0.4384657,-0.8497282,-1.1623881,-1.0378189,-0.21429276,-0.45040786,-0.58670855,-0.758744,-0.88681483,-1.0057139,-1.2069305,-1.2481191,-1.0385776,-0.866187,-0.95365983,-1.4638829,-0.6512283,-0.598258,-0.5713345,-0.96977127,-0.48418927,-0.42049086,-1.0246394,-0.6934238,-0.9980363,-1.0395501,-0.6047027,-1.0748923,-0.7691533,-1.2333575
-2.1251972,-1.6820648,-1.6044667,-0.62610334,-1.2896885,-1.5837115,-0.9911758,-0.9315794,-1.8706949,-1.5349004,-1.4960299,-1.2654884,-1.5231693,-1.4962997,-1.5299078,-1.290626,-1.0398159,-0.8367105,-1.9816895,-1.1275876,-0.8038865,-1.6636288,-1.6915226,-1.455945,-1.5308278,-1.4491279,-1.6010544,-1.4607667,-1.8533568,-2.1408498,-1.4262364,-1.4084321,-1.8632365,-1.2444377,-1.0201793,-0.947862,-1.2362194,-1.1772882,-0.99347615,-1.4994122,-0.9762155,-1.2031217,-1.4001971,-1.3431652,-0.8306628,-1.6743804,-1.682111,-1.6561024,-1.3411306,-1.761445,-0.46509182,-2.1117802,-1.3602196,-1.1516619,-0.6730223,-1.2579851,-1.2154834,-1.1824343,-1.3248363,-1.2109281,-2.272705,-1.2839409,-1.9102128,-1.5347844,-1.6160021,-1.5581628,-0.8587965,-1.9818418,-0.49023807,-1.2908652,-1.6371804,-0.763211,-1.5493832,-2.0016148,-1.1540253,-1.3308918,-1.3553159,-1.4520843,-2.009639,-1.5884907,-1.5115497,-1.2651253,-1.540419,-1.3252702,-1.1343076,-1.2254301,-1.4160093,-1.9095378,-1.6362324,-1.0368539,-1.429869,-1.1567204,-1.3466817,-1.669327,-1.0803723,-1.5296925,-1.7777867,-1.124347,-1.526315,-1.4626507
-1.9642415,-1.5127611,-1.9732363,-2.177096,-2.2008624,-1.6813036,-1.5290903,-2.4729047,-1.8877709,-1.9626637,-2.3113222,-2.049911,-2.4857316,-1.8582072,-1.6818604,-1.987561,-2.3187833,-2.2939053,-2.1794517,-2.255114,-1.8105943,-1.4736543,-2.2464209,-2.2864985,-1.5885845,-2.0914602,-1.7739328,-1.8720145,-2.2835588,-2.550733,-2.0896688,-1.8933663,-1.4375052,-1.7346851,-2.1359692,-1.7565056,-2.4307537,-2.443197,-1.8768685,-1.9821105,-1.9743367,-1.8750682,-2.085984,-2.3659077,-2.3484032,-2.125801,-2.0533526,-1.6663686,-2.0888186,-1.4282959,-2.7055168,-1.8771353,-1.5930055,-1.7049042,-1.751895,-2.4259315,-1.8973818,-2.096375,-2.318988,-2.08246,-1.8922606,-2.5293684,-1.709928,-1.6801348,-2.465566,-1.3598733,-2.5840604,-1.6250451,-2.3706408,-1.3875062,-2.4722311,-2.0981302,-2.3264337,-1.7294924,-1.761375,-1.8917596,-2.229807,-2.5513306,-1.9622004,-2.3533556,-1.5554199,-1.5967557,-1.7399359,-1.9794314,-2.0843754,-2.067121,-2.0614386,-2.2798624,-2.3248534,-2.081221,-2.2616022,-2.1948547,-1.3608236,-1.971917,-1.9282374,-2.4894576,-1.6535497,-2.4391139,-1.9592865,-2.0401554
-2.870599,-2.5023563,-2.2842665,-2.3595595,-2.0430274,-2.5357199,-2.2113385,-2.7244558,-2.813418,-2.1501827,-2.702396,-2.2311492,-2.2777438,-2.2105565,-2.5089645,-2.1256304,-1.9716725,-2.7558873,-2.5731788,-2.1088777,-2.3310323,-2.5565267,-2.3408067,-2.5891352,-2.2377255,-2.102994,-2.5549204,-2.302844,-2.3131163,-2.6426485,-2.7219245,-2.531297,-2.1906056,-2.26724,-2.2505944,-2.6801116,-2.3382158,-2.2584858,-2.6054327,-2.5959992,-2.3140798,-2.000707,-2.6731324,-2.6318433,-2.4583673,-2.943914,-2.3822799,-2.7077694,-2.1507921,-2.4100857,-2.4733386,-2.5843127,-2.2593875,-2.846547,-2.083463,-2.6095357,-2.2396104,-2.455331,-2.3529596,-2.4748957,-2.5923467,-2.62636,-2.2711744,-2.5279844,-2.7585092,-2.5134187,-2.6363358,-3.1370173,-2.2644615,-2.5367057,-2.2443626,-2.5175252,-2.4506779,-2.548575,-2.415728,-2.8451493,-2.5571313,-2.40965,-2.7726407,-2.6403751,-2.7273235,-2.4721563,-2.2584543,-2.4326274,-2.4935145,-2.4933872,-2.1362493,-2.68584,-2.2759197,-2.4452007,-2.4112623,-2.238826,-2.6415052,-2.9586158,-2.5391073,-2.482419,-2.9576774,-2.5293128,-2.5298233,-3.0094125
-2.861286,-2.823526,-3.0348067,-2.5084414,-2.9162238,-3.012673,-2.8638346,-2.676412,-2.618063,-2.67866,-2.8294978,-2.663311,-2.9974012,-2.4385753,-2.5604763,-2.6513078,-2.9327068,-3.1547477,-2.6488776,-2.8201838,-2.2609985,-2.9792862,-2.4476116,-2.5222392,-2.6783056,-2.1807306,-2.729721,-2.7182765,-2.4680343,-3.014122,-2.7326977,-2.242261,-2.7674232,-2.768033,-2.87425,-2.613995,-2.669375,-2.882862,-2.6856916,-2.4145782,-2.6920073,-2.5750778,-2.777026,-3.2888327,-2.7509494,-2.830028,-2.5966907,-3.0251055,-3.1867301,-2.2264917,-2.9227238,-2.6003041,-2.6200354,-2.698308,-2.6141772,-3.216587,-2.133924,-3.0316105,-3.490737,-2.6886003,-2.6998606,-2.8485177,-2.7747774,-2.750081,-2.8099823,-3.0668793,-2.907507,-2.8142924,-2.9031997,-2.944524,-2.4844375,-2.1611733,-2.926383,-2.6649218,-2.3982494,-2.7839983,-2.5971384,-2.81774,-3.3711002,-3.012577,-2.3727875,-3.2999218,-2.8596046,-2.906147,-2.599626,-3.0789309,-2.1732605,-2.9225428,-2.926196,-2.9026613,-2.8865309,-2.7051785,-3.0003333,-2.769761,-2.686576,-2.6257308,-2.5481718,-2.7797632,-2.6380808,-2.1801074
-2.367302,-2.7666152,-1.6313506,-2.4369829,-2.6623037,-2.7292936,-2.9625864,-1.9631251,-2.7812796,-2.0831947,-2.9308262,-2.6061687,-2.6969345,-2.2743764,-2.6306996,-2.3546653,-2.6115084,-2.738129,-2.7897785,-2.443953,-2.6139374,-2.3861532,-2.230674,-2.339405,-2.4455628,-2.5951948,-2.861929,-2.3099818,-2.4862015,-2.4228415,-2.0893943,-2.0551898,-2.7934833,-2.4606125,-2.1815805,-2.6366305,-2.6822681,-3.0879683,-2.257171,-2.4397454,-2.2986073,-2.1254625,-2.9668877,-2.7971942,-2.0630965,-2.698763,-2.7958622,-2.682108,-2.4999943,-2.4257991,-2.043221,-2.4782314,-2.0215526,-2.2622526,-2.7157123,-2.876815,-2.1417904,-3.0373077,-2.9347675,-2.4161777,-3.1953368,-1.9729561,-2.4296522,-3.0906315,-2.8361254,-2.4165282,-2.7575998,-2.234386,-2.133436,-2.3958235,-2.3354259,-2.7780552,-2.4355564,-2.486252,-2.186677,-2.364211,-2.2798371,-2.3504977,-2.0650578,-2.5741167,-2.4761193,-2.543609,-2.8201265,-2.3803315,-2.177438,-2.0976105,-2.7355933,-2.5491424,-2.3005252,-2.5553806,-2.229652,-2.3591309,-2.5293996,-1.8305862,-2.6578085,-2.8423839,-2.4500792,-2.5105171,-2.6320992,-2.7196193
-2.6158059,-2.4825463,-1.8516943,-2.0979645,-1.6344784,-2.3913598,-2.415998,-1.7056662,-2.2452354,-2.102272,-2.137753,-1.5795252,-2.4141436,-1.318198,-2.0989773,-2.3429427,-2.0880108,-1.9393378,-2.369697,-2.0588412,-2.5235426,-1.9744303,-2.2596748,-2.176474,-2.0429993,-1.7986305,-1.9511832,-2.4431796,-1.9478908,-2.1104255,-1.5939577,-1.8955936,-1.9843875,-2.7141185,-2.1840758,-1.7526815,-2.3251586,-1.9357936,-1.0361544,-1.5361197,-1.7659934,-2.512277,-1.9994863,-1.9272503,-1.927609,-2.395354,-2.2802486,-2.1623554,-2.0335197,-2.5940514,-2.1156685,-1.957905,-1.8363029,-2.1507137,-2.3828118,-2.2770152,-2.447697,-2.1444151,-1.037858,-1.9643261,-2.4352305,-2.2890525,-2.1327584,-2.2692938,-1.9146199,-1.8247203,-1.7290455,-1.8923846,-1.9572945,-1.6556544,-2.9815958,-2.2812274,-2.0953488,-2.0436568,-2.7633572,-2.2593606,-2.4442413,-2.5540802,-2.4713926,-2.5603237,-2.2967002,-2.2682583,-2.5143623,-1.7980571,-2.149888,-1.9231261,-2.4418597,-1.7870221,-2.1613863,-2.1137874,-2.8320303,-2.3378978,-1.9777228,-2.2034438,-2.7205362,-1.9622023,-2.015513,-2.2139957,-0.851578,-1.7930745
-1.2612538,-1.5426164,-1.3906522,-1.7237995,-1.685503,-1.7862573,-1.8017533,-2.3398113,-1.9568652,-1.9469134,-2.1048203,-1.60653,-1.7063966,-1.8264222,-1.7647238,-1.533786,-2.099321,-2.09539,-1.5082376,-1.7892069,-2.0398698,-1.5097289,-1.8441278,-1.4011905,-1.6047001,-2.043662,-1.9069419,-1.4022868,-1.5479625,-1.907061,-1.2682081,-1.6214463,-1.2357008,-1.382549,-1.6296043,-2.1551275,-2.0047917,-2.105941,-1.9789996,-1.7404578,-1.4518043,-1.821473,-1.4828428,-1.8073269,-1.365422,-1.840237,-1.1231426,-1.6700042,-1.3988049,-1.623368,-1.6073803,-1.7424443,-1.5777309,-1.5599871,-1.923034,-1.6228677,-1.8280182,-1.7671509,-1.527019,-1.3640463,-1.4436512,-1.9896276,-1.2693855,-1.2842462,-2.343616,-1.4234686,-1.8820584,-1.728041,-1.7020845,-1.8162045,-2.2886274,-1.9117061,-1.6830728,-1.2139391,-1.8112303,-1.3462474,-1.4781919,-1.6649694,-2.0690663,-1.2061088,-1.5911591,-1.6956406,-1.5782224,-1.4851973,-1.57236,-2.1903667,-1.6818824,-1.4603192,-1.881755,-1.8484657,-1.420456,-1.7855495,-2.1710336,-1.8140467,-1.6279074,-1.9372654,-2.0095844,-1.494755,-1.6831176,-2.1023912
-0.6767707,-1.2638731,-1.0237892,-0.75640744,-1.6130779,-1.1289123,-1.2664645,-1.3013505,-1.6316473,-1.6342598,-1.4281641,-1.5492325,-1.6967741,-0.9573343,-1.172368,-0.99169093,-0.988853,-0.80142164,-1.0387658,-1.241166,-1.1089747,-1.5506537,-1.4509487,-1.1857839,-1.3367321,-1.8224646,-1.2501684,-1.1466707,-1.4195088,-1.2783931,-1.0794057,-1.0621796,-1.5021048,-0.5603181,-1.2014716,-1.2190375,-1.3301625,-1.2005723,-1.3636504,-1.2019465,-1.2055345,-0.7371863,-1.5296175,-0.8602377,-0.96354985,-1.111415,-0.86565274,-1.4748739,-1.3492504,-1.2630403,-1.0791516,-1.8294032,-1.2292252,-0.9456565,-0.98591495,-0.9092833,-0.8687509,-0.9343949,-0.9462269,-1.2284582,-1.2175219,-0.8020948,-1.3149946,-1.0413704,-1.2846566,-1.6330553,-1.0147829,-1.7624106,-1.2325723,-1.3248477,-0.64705455,-1.1328747,-1.4237185,-1.3431246,-1.5408344,-0.9924867,-1.3107798,-0.91559565,-0.8984801,-0.4583342,-1.5695162,-0.8523462,-1.3382921,-1.5061803,-1.1791828,-1.1670874,-1.541995,-1.2201791,-1.496267,-1.2095164,-0.9420305,-1.4334607,-1.757422,-1.5046206,-1.2308903,-1.1421585,-1.5714954,-0.50020874,-1.955778,-1.339997
