sequence_1,sequence_2,sequence_3,sequence_4,sequence_5,sequence_6,sequence_7,sequence_8,sequence_9,sequence_10,sequence_11,sequence_12,sequence_13,sequence_14,sequence_15,sequence_16,sequence_17,sequence_18,sequence_19,sequence_20,sequence_21,sequence_22,sequence_23,sequence_24,sequence_25,sequence_26,sequence_27,sequence_28,sequence_29,sequence_30,sequence_31,sequence_32,sequence_33,sequence_34,sequence_35,sequence_36,sequence_37,sequence_38,sequence_39,sequence_40,sequence_41,sequence_42,sequence_43,sequence_44,sequence_45,sequence_46,sequence_47,sequence_48,sequence_49,sequence_50,sequence_51,sequence_52,sequence_53,sequence_54,sequence_55,sequence_56,sequence_57,sequence_58,sequence_59,sequence_60,sequence_61,sequence_62,sequence_63,sequence_64,sequence_65,sequence_66,sequence_67,sequence_68,sequence_69,sequence_70,sequence_71,sequence_72,sequence_73,sequence_74,sequence_75,sequence_76,sequence_77,sequence_78,sequence_79,sequence_80,sequence_81,sequence_82,sequence_83,sequence_84,sequence_85,sequence_86,sequence_87,sequence_88,sequence_89,sequence_90,sequence_91,sequence_92,sequence_93,sequence_94,sequence_95,sequence_96,sequence_97,sequence_98,sequence_99,sequence_100
-1.334312,-1.400588,-1.0575199,-1.3039957,-1.1909953,-1.0363519,-0.7427804,-1.1522166,-1.1784858,-1.6521451,-0.19428432,-1.4081357,-1.0992695,-1.3104174,-1.1953281,-1.1789979,-1.1260273,-1.2612855,-1.3493006,-0.9207029,-0.5795413,-1.3053797,-0.6726599,-1.1480345,-1.1771849,-1.4685826,-1.4002438,-1.2528094,-1.0692554,-1.2905654,-0.8561796,-0.87884474,-1.3273306,-1.0223517,-1.0935242,-1.468745,-0.8712062,-0.9843495,-0.8774314,-1.2493994,-1.536123,-1.1477132,-0.94522643,-1.5146831,-1.3168237,-1.3092817,-1.5576377,-1.1875063,-1.1976218,-1.1079421,-1.2691553,-1.0841631,-1.3558836,-1.0664098,-0.8882495,-1.7140465,-1.1394225,-0.9702803,-1.2056549,-1.5935084,-1.3805002,-1.3536822,-1.0803646,-1.5842494,-1.1449012,-1.2435398,-0.88073474,-1.3472258,-1.2864071,-0.8040339,-0.6748696,-1.1166581,-1.1601601,-1.3686988,-1.223577,-1.5346767,-1.0756876,-1.2277589,-1.3312358,-1.7046943,-1.2209417,-0.9826646,-1.5150516,-0.9686004,-1.3499902,-1.1285965,-1.1898383,-1.4460077,-1.5430864,-0.94593346,-1.0567203,-1.1090868,-0.9980571,-1.1096305,-0.8929105,-0.8349349,-0.90624607,-1.3260746,-1.517136,-1.2156521
-0.7039485,-0.117070675,-0.5707958,-0.36328402,-0.5298033,-0.096996486,-0.55558985,-0.17509818,-0.26830125,-0.9836643,-0.45674378,-0.27623773,-0.2295714,-0.71897954,-0.80998635,-0.53829706,-0.534542,-0.52264804,-0.3815945,-0.61356145,-0.23358065,-0.41317752,-0.6231814,-0.3741547,-0.61643153,-0.43071195,-0.23242009,-0.7479296,-0.52973247,-0.89859325,-0.82317454,-0.24061698,-0.84150547,-0.59307754,-0.12621588,0.084672034,-0.42220956,-0.31417504,-0.5044432,-0.560706,-0.608258,-0.24757457,-0.4489463,-0.80421215,-1.0707355,-0.8412302,-0.7776313,-0.2962688,-0.55306077,-0.53852046,-0.64632666,-0.03867048,-0.07153696,-0.35089308,-0.29433256,-0.52500707,-0.5423708,-0.39639872,-0.33196044,-0.5981012,-0.6988282,-0.5441741,-0.46841577,-0.60233784,-0.5538647,-0.39065418,-1.14238,-0.3556667,-0.80715394,-0.54011744,-0.80029035,-0.36574894,-0.5379418,-0.5900865,-0.34682038,-0.8082391,-0.21596962,-0.7769544,-0.39996484,-0.66496086,-0.4605463,-0.044762194,-0.63767755,-0.023420095,-0.66098624,-0.40693086,-0.16657513,0.3364701,-0.72796303,-0.34075785,-0.8341399,-0.7218733,-0.7113006,-0.10811925,-0.22656503,-0.58937526,-0.37455043,-0.7746532,-0.6311395,-0.6445129
-0.26747963,-0.0927277,0.2779557,-0.20569408,0.23937744,0.17176966,-0.38068196,-0.040202856,-0.0035467148,-0.342843,-0.2725166,0.47507885,0.26507288,-0.06164831,-0.08059436,0.05666209,-0.022150382,0.06569672,0.1620149,-0.08032361,0.073612794,0.078214645,-0.36023882,-0.5075867,-0.43947324,0.10724905,0.19228508,0.43590754,-0.43366772,-0.33002436,0.29242238,-0.27541962,-0.080952495,-0.07854845,-0.42165673,0.49191648,0.20039287,-0.19178906,-0.4301331,0.24591936,0.428615,0.11479299,-0.40857255,0.15331203,-0.18411891,0.15672913,-0.12854898,0.385921,0.26328248,0.066862255,-0.61463904,-0.44826984,0.22636908,0.19073135,-0.39879614,0.19741982,-0.34139413,-0.5130866,0.024325103,0.37602216,-0.43831575,-0.19130822,-0.17515938,0.12321186,0.20110053,0.26565546,-0.22762823,0.033714727,-0.3177574,0.044496298,-0.40180078,-0.13735053,-0.26880038,0.10993594,-0.02817005,0.18929079,-0.076633364,-0.2650142,-0.08772488,0.093741015,-0.15486301,-0.20760877,-0.24322581,-0.14121905,0.08376567,0.105960846,-0.15880494,0.2533858,-0.35337812,-0.34936178,-0.019037616,-0.0807192,0.14674067,-0.020593427,0.11548516,-0.26910236,-0.33744973,0.32155168,0.33648038,-0.014855236
-0.15661687,-0.02183859,-0.40640438,-0.029400527,-0.24671966,-0.22917357,-0.28431112,-0.15773544,-0.07480839,-0.19728136,-0.27759036,-0.008025467,0.000115573406,-0.21310368,-0.012538418,-0.21256796,-0.00907439,-0.023167,-0.3410739,-0.3028755,-0.08566764,-0.4484863,0.026244953,-0.25989157,-0.073746055,-0.61955386,-0.1562475,0.013045043,0.105357334,-0.23942234,-0.06898141,-0.22017092,-0.38617206,-0.013441384,-0.43812928,-0.38242176,-0.29517075,-0.14497697,-0.15827581,-0.27490994,-0.18643308,-0.30450913,0.03314632,-0.049968243,-0.13572744,-0.2925781,0.02392158,-0.5956173,0.08803502,0.0029332936,-0.3802104,0.08825377,0.10183835,-0.38323137,-0.42538762,-0.30639565,-0.11203757,-0.2112785,-0.21855417,-0.03562641,0.13712637,-0.080354884,0.15772094,-0.123741455,-0.22537683,-0.072843164,-0.2002612,-0.18586847,-0.09906192,-0.23706156,-0.1913907,-0.17048776,-0.3330105,-0.044929743,-0.3599392,-0.47434664,-0.24563116,-0.39991254,-0.039376825,0.013133436,-0.40674418,-0.052992105,-0.086547345,-0.14691287,-0.24547756,-0.31731617,-0.075566605,-0.21514231,-0.11841124,0.104681686,0.018034935,-0.3091189,-0.077286825,0.014283687,-0.44063428,-0.5785823,-0.010744482,-0.31595653,-0.41616872,-0.11058688
-0.1296936,-1.0068096,-0.506236,-0.5182165,-0.3361997,-0.27320245,-0.4481214,-0.36766654,-0.43692732,-0.49161243,-0.14405116,-0.6347611,-0.30337605,-0.50301576,-0.7002964,-0.22038524,-0.49935508,-0.82629555,-0.6450198,-0.44274828,-0.3977035,-0.1299631,-0.25878385,-0.5627742,-0.041790456,-0.85809135,-0.5265116,-0.16753504,-0.7724761,-0.51424587,-0.558519,-0.7430354,-0.19128641,-0.26765501,-0.25617152,-0.65614825,-0.076362595,-0.3976806,-0.25195295,-0.55370873,-0.42806748,-0.53209245,-0.42688048,-0.387358,-0.10215899,-0.45984554,-0.17721885,0.026380837,-0.43074533,-0.5856768,-0.8308077,-0.21480343,-0.6484301,-0.15399748,-0.37764615,-0.005899906,-0.50016236,-0.698702,-0.46621615,-0.20937067,-0.36335447,-0.27327707,-0.47629118,-0.6948924,-0.24261802,-0.97749597,-0.26901346,-0.56157464,-0.3059069,-0.6512878,-0.09733069,-0.621174,-0.6825695,-0.23806371,-0.07625151,-0.49312472,-0.81815505,-0.84091955,-0.69892126,-0.8601559,-0.39685285,-0.3542863,-0.67664045,-0.54458165,-0.23289025,-0.6481544,-0.46722415,-0.38289577,-0.04940626,-0.78952956,-0.6002573,-0.6681595,-0.5192914,-0.7641108,-0.61621016,0.31385076,-0.1574606,-0.2394065,-0.27440587,-0.3289828
-0.47778392,-0.5640462,-0.6650412,-0.80528885,-0.43822384,-0.4920089,-0.69708186,-0.9609822,-0.17581758,-0.84176946,-1.1308987,-0.4486994,-0.20416722,-0.46048933,-0.789497,-0.7666098,-0.7311902,-0.8763757,-0.77945423,-0.39567745,-0.44865793,-0.743942,-0.78008765,-0.5868918,-0.8388126,-0.16947988,-0.5016885,-0.72401077,-0.91668034,-0.7565708,-0.63548243,-0.40594798,-0.8790894,-1.0422457,-0.43905193,-0.5219971,-0.39506733,-0.6759038,-1.0882547,-0.31820738,-0.45464838,-0.7110224,-1.4758668,-0.3051856,-0.62295234,-0.7391423,-0.53520554,-0.9852011,-0.44344866,-0.72668326,-0.41470897,-0.717549,-0.6970808,-1.0340221,-0.8692945,-0.91183895,-0.35354835,-0.9786483,-0.6147975,-0.64040023,-0.116570845,-0.4174879,-0.578084,-0.9380567,-0.7476032,-0.68272525,-0.71341825,-0.5010993,-1.110965,-0.63135374,-1.2695229,-0.49297535,-0.36554807,-0.9979261,-0.9416478,-0.34966636,-0.77023816,-0.5502112,-0.57342553,-0.4740797,-0.26567718,-0.57619846,-0.5088624,-0.9792415,-0.6921896,-0.30216205,-0.4571611,-0.7965409,-1.0283499,-0.3653111,-0.716727,-0.9407841,-0.99001074,-0.25921935,-1.0301124,-0.7957399,-0.93772745,-0.5800692,-0.89522237,-0.69062555
-1.1352057,-0.8476932,-1.15659,-1.0876942,-0.78093684,-1.2374144,-0.6455467,-0.98179865,-0.75734174,-1.1776022,-1.1579016,-1.1178069,-1.2675242,-0.5877839,-0.7035234,-0.92079604,-1.1669905,-1.2148366,-1.035924,-0.682017,-0.76366377,-0.63041884,-1.0523869,-1.1252369,-1.0659657,-0.6354848,-0.8214264,-1.2247463,-1.3956976,-0.6022437,-1.3424722,-0.94746584,-0.89772356,-0.6153624,-1.1366984,-0.70120823,-0.98930347,-1.0556461,-0.8458797,-1.4501415,-0.9252531,-0.8876419,-1.3685136,-0.7394781,-1.2626681,-1.2151036,-1.128197,-0.92100537,-0.9608809,-1.2335764,-0.81552553,-1.024962,-1.1608086,-0.9774308,-1.1849353,-1.609453,-0.9559221,-1.1427056,-1.3962966,-1.1831362,-0.9382971,-1.2905579,-0.83983505,-1.3738837,-1.24669,-1.3595418,-0.96127075,-0.83805454,-1.1105809,-0.61310273,-0.72300017,-0.97816277,-0.90484977,-1.2242415,-0.58023614,-0.7259015,-0.9143684,-0.79162645,-0.76106024,-0.93619525,-1.1916101,-1.1964564,-1.0998913,-1.3608103,-0.8516866,-0.8789574,-0.6551318,-0.79723346,-0.98253196,-1.0876937,-0.7173991,-1.3531858,-1.1058894,-1.1776316,-1.0772657,-0.77816355,-1.2108041,-0.9190682,-0.9464517,-0.50889045
-1.4331306,-1.2402503,-1.5405538,-1.2337809,-1.2560322,-1.5443058,-1.6667476,-1.2441549,-0.94413644,-1.4199996,-1.4254835,-1.4407393,-1.2420874,-1.8244544,-1.9401405,-1.1937921,-1.5677108,-1.135001,-1.5195284,-1.4871955,-1.6286876,-1.3494236,-1.2397841,-1.6779261,-1.4803205,-0.97004914,-1.3971843,-1.189641,-1.3957071,-1.6174185,-1.2303426,-1.2375379,-1.3724343,-1.583954,-1.342799,-1.1571333,-1.4150499,-1.6432076,-1.4616194,-1.2755098,-1.4814595,-1.5086714,-1.7416153,-1.0716057,-1.3166003,-1.3339632,-1.2342993,-0.8771098,-1.5601262,-1.650312,-1.5483923,-1.6560416,-1.3636854,-1.7719071,-1.4139844,-0.83493817,-1.4585755,-1.6894314,-1.3206124,-1.2073749,-1.3790702,-0.5176881,-1.4759268,-1.379513,-1.1370043,-1.138708,-0.9768904,-1.4470266,-1.6088977,-1.3818836,-1.3977185,-1.636323,-1.5123167,-1.3606092,-1.7514911,-1.0239412,-1.4544513,-1.272711,-1.490664,-1.2636188,-1.6229374,-1.201882,-1.0502777,-1.3996576,-1.0807772,-1.4888649,-1.2492764,-1.1726432,-1.1362958,-1.5556133,-1.5503625,-1.3635476,-1.5735419,-1.0048134,-1.304511,-1.2141744,-1.7794662,-1.1306198,-1.3571845,-1.2320591
-1.5500213,-1.0681608,-1.7102138,-1.087678,-1.6991453,-1.1678727,-1.5940485,-1.331172,-1.4603387,-1.711802,-0.9462535,-1.9072124,-1.3608605,-1.8940187,-1.4600399,-1.3428873,-1.3704422,-1.2155436,-1.5242908,-1.4162563,-1.218539,-1.4434102,-1.4886978,-1.0992494,-1.6828996,-1.852007,-1.3665699,-1.6661899,-1.2572064,-1.9116632,-1.496121,-1.2403344,-1.3309033,-1.6107844,-1.0572826,-1.4516462,-1.2147522,-1.6866463,-1.5780425,-1.6600513,-1.7797494,-1.411081,-1.9009598,-1.2939874,-1.4533578,-1.3047768,-1.7085848,-1.0196462,-1.7561791,-1.7523198,-1.5782521,-1.5988472,-1.2032132,-1.5862195,-1.5888208,-1.2379887,-1.5225302,-1.855052,-1.5287887,-1.4056814,-1.5827799,-1.2420499,-1.6230779,-1.7233579,-1.2978153,-1.3277962,-1.1772993,-1.3570325,-1.8368542,-1.3573992,-1.299943,-1.6598544,-1.6162202,-1.5313171,-1.5303506,-1.6418276,-1.6276147,-1.659029,-1.5394776,-1.5088004,-1.5496173,-1.2813346,-1.3801305,-1.516983,-1.6597291,-1.5054162,-1.3805318,-1.3230884,-1.2799256,-1.8535838,-1.6062703,-1.0313929,-1.498017,-1.3945789,-1.3451627,-1.483395,-1.561869,-1.5959095,-1.7795951,-1.57074
-1.483873,-1.7160935,-1.1289427,-1.7667792,-1.3577993,-1.0623384,-1.159143,-1.3990946,-1.1943799,-1.1951104,-1.0629482,-1.4557364,-1.1440983,-1.2945204,-1.0979841,-1.2426007,-1.3102658,-1.4356501,-1.4211621,-1.131508,-1.3936464,-1.2698109,-0.80288243,-1.3921331,-1.3287699,-1.5958086,-1.4093612,-1.2885435,-1.4930823,-1.0558832,-1.4525588,-1.2817167,-1.5485438,-1.6353655,-1.7312683,-1.355526,-1.3511944,-1.2229875,-1.1688861,-1.4639741,-1.516303,-1.4224701,-1.0882378,-0.9494143,-1.532801,-1.323472,-1.474735,-1.2883134,-1.464309,-1.5203916,-1.4415678,-1.4210992,-1.7957592,-1.5805902,-1.4318305,-1.5905993,-1.2361337,-1.4921588,-1.3396817,-1.6594598,-1.294221,-1.7858042,-1.42323,-1.5725846,-1.4435894,-1.508838,-1.2863274,-1.6264695,-1.1390889,-1.625863,-0.91207373,-1.1949759,-0.7941515,-1.0740347,-1.3246865,-1.0510865,-1.3009479,-1.3370872,-1.3439772,-1.2823901,-1.035411,-1.0860264,-1.3560718,-1.3935027,-1.5568222,-1.53597,-1.3943559,-1.831573,-1.1187261,-1.54896,-1.3924501,-1.4711465,-1.8572155,-1.2661493,-1.2909614,-1.5455601,-1.325726,-1.0755763,-1.4227295,-1.5847319
-1.2754779,-0.8299082,-1.5635881,-1.0203586,-0.9638219,-1.283453,-0.6746785,-1.080781,-0.7374979,-1.0980402,-1.0363557,-1.1664814,-1.4074732,-0.9347894,-0.90646553,-1.2590182,-1.2120765,-1.1465731,-1.5445341,-0.8416806,-0.80478257,-1.3966455,-0.95888734,-1.1970346,-1.317498,-1.3987677,-1.2268617,-1.2058914,-0.63560885,-1.019793,-0.87720597,-0.9370704,-0.83297443,-1.303911,-1.0890979,-1.196842,-1.2024512,-0.9936578,-1.0835062,-1.3851106,-1.5665472,-1.116664,-1.1056424,-0.9661603,-1.2129412,-1.3723328,-1.1491226,-1.0093563,-1.0649617,-1.1374733,-1.1815152,-1.1662017,-1.2857763,-1.5830752,-1.2765691,-1.0105801,-1.1625525,-1.4482601,-1.066173,-1.193404,-0.9608807,-0.8259032,-1.1540838,-1.0789609,-1.1576567,-0.78577125,-1.1872185,-1.2659168,-0.9838911,-1.0472431,-1.1840502,-1.5164869,-1.079674,-1.2588776,-1.2050295,-1.3516504,-1.2164661,-1.3482482,-0.91549355,-1.0319936,-1.2247876,-1.1746795,-0.9325646,-1.285254,-0.83772665,-1.2071986,-0.8909472,-1.2456021,-0.8698281,-0.7763962,-0.9340643,-1.1020186,-1.4475714,-0.8879139,-1.2514423,-1.2405697,-0.8512456,-1.2154118,-1.2120484,-0.85494757
-0.31631774,-0.4771438,-0.35041142,-0.5857564,-0.4261917,-0.95594054,-0.6352134,-0.1340906,-0.39639038,-0.6817797,-0.826929,-0.6701603,-0.75386184,-0.51969624,-1.0280864,-1.0717396,-0.54166126,-0.31386662,-0.85587037,-0.6131413,-1.107118,-0.67769,-1.086005,-0.46696997,-0.6191542,-0.31548384,-0.59207046,-0.8504797,-0.87367225,-0.8470913,-0.63501644,-0.710148,-0.5267881,-0.94971657,-0.6428449,-0.3625515,-1.2962584,-0.6148583,-0.7810435,-0.43041122,-0.35354993,-0.83941823,-1.2726164,-0.272306,-0.6132689,-0.66337955,-0.82992303,-0.5712429,-0.6926033,-0.8016591,-0.81396806,-0.5146934,-0.28653002,-1.0708697,-0.40244526,-0.5547926,-0.5974467,-0.9357864,-0.693441,-0.34483203,-0.6811751,-0.4369489,-0.4396592,-0.31621617,-0.58053505,-0.18288171,-0.9274045,-0.54728323,-0.5422393,-0.81447303,-1.0549405,-0.87787765,-0.5430076,-0.88937217,-1.1887295,-0.41245848,-0.39666873,-0.4352745,-0.37742475,-0.35768607,-0.36704206,-0.2338104,-0.3387502,-0.85178334,-1.17738,-0.500437,-0.3985706,-0.7053957,-0.66164947,-0.61204886,-0.71475214,-0.81124943,-0.8611491,-0.29349452,-0.89937335,-0.7785506,-0.70583653,-0.8873346,-0.37246615,-0.08255747
-0.28918886,0.20157975,-0.31347996,-0.071045086,-0.11402474,0.4500956,-0.45036066,-0.3008988,-0.326577,0.099049956,-0.3222773,-0.056394428,-0.08318803,-0.13868299,-0.4457495,-0.035967678,-0.07122201,-0.10779172,-0.18011013,0.025839508,-0.37201065,-0.93605256,-0.13137192,-0.13542396,-0.4451358,0.066397935,0.17777914,-0.4858663,-0.47364977,-0.48333952,-0.24105489,0.094219595,-0.47216004,-0.59795815,0.0784322,-0.04416445,-0.41511124,0.13704294,-0.22803669,0.10849112,-0.01979056,-0.35978514,-0.5220563,0.015739143,-0.50779545,-0.20459646,-0.059806913,0.010573924,-0.25158688,0.24836189,-0.20800832,0.041329443,0.08348021,-0.30045724,-0.5134983,0.008535355,0.07183805,-0.15453409,-0.123446286,-0.08488026,-0.45767263,-0.17506918,-0.18242508,-0.22773242,-0.23673156,-0.14323065,-0.5319681,-0.40752372,-0.7025485,-0.21474174,-0.48046368,-0.04132411,-0.08809319,-0.13144174,-0.22969085,-0.31149366,0.05155143,0.17135438,-0.37503734,-0.11546782,-0.29152727,0.014356017,0.2155911,0.05824381,-0.23953131,-0.052467883,-0.43389255,-0.07348317,-0.39961946,-0.24639142,-0.4495225,-0.24318415,-0.5868051,-0.2643283,-0.119046494,-0.43953088,-0.26553646,-0.21824132,0.34361047,-0.55819863
-0.13864404,0.0068249404,0.34051794,-0.26625976,-0.04150319,-0.12303245,0.013667762,0.549613,0.38002872,-0.40079552,-0.09515846,0.2836401,0.13124943,-0.05434531,-0.39325958,-0.22211668,0.4335846,0.22571436,-0.18378231,0.2639309,-0.028264552,0.5079498,-0.017167449,-0.12575206,-0.046996653,-0.17277434,0.1102851,0.4135502,0.07036814,-0.055059284,-0.06728536,-0.4882382,0.030323565,-0.13330005,-0.22313863,-0.13862786,-0.124629915,-0.112843364,-0.015503347,-0.12231797,0.3931428,-0.023764908,-0.054994047,0.03810522,0.14745808,0.31224108,0.21923816,0.05638075,-0.14612737,-0.014769316,-0.08512077,-0.044796467,0.17453226,-0.19479397,0.2662936,-0.13918835,-0.2737251,0.047761798,0.1681698,-0.2815835,0.011523128,0.41929168,0.2281237,0.09537807,-0.28357232,0.44341135,-0.22319108,0.41085342,-0.24444047,-0.2950526,0.08486116,0.17129803,0.004124671,0.17097291,-0.3483539,-0.20157652,0.2236453,-0.27377844,-0.26532727,0.38195282,-0.17768076,0.11257011,0.06541151,-0.26123956,0.28336042,0.06484425,-0.13414145,-0.0858646,-0.10477111,-0.08899742,0.18340123,0.03770119,0.08036086,0.30494648,0.26758415,-0.003023535,0.061785102,-0.20520702,0.10690677,0.24050242
0.02416116,0.9512181,0.027768701,0.26068106,0.08549845,0.4261992,0.35655022,0.23424727,0.2729058,0.06715456,0.24475276,0.21801662,0.25117707,0.730366,0.43825507,0.3728776,0.13960099,0.25329423,-0.05051765,0.78948355,0.26777714,0.27149177,0.36166,0.41091937,-0.041829646,0.47139537,0.36844546,0.094769895,0.10080671,0.5646857,0.44130024,0.56192124,0.45156556,0.48117548,0.048032314,0.34003463,0.16773397,0.9309348,0.034377962,0.29649243,0.47921225,0.26070926,-0.053453565,0.54667485,0.11179441,0.35331035,0.06475952,0.24664992,0.10290468,0.1774559,0.2542256,0.39979208,0.5169971,-0.22597194,0.15476036,-0.46679825,0.15320122,0.14487413,0.23167446,0.3570006,0.07942414,-0.028389513,0.58913344,0.3672749,0.25582135,0.45567805,0.37557292,0.20941883,-0.2409251,0.40626556,0.4374388,0.0061071515,0.43289518,0.15155375,0.10344434,0.20991057,0.6261757,0.36015415,0.17749757,0.21199223,-0.11091852,0.035983384,-0.15268698,0.26965827,0.3153546,0.56196404,0.42792118,0.06996262,0.07871625,0.53721225,0.16777372,0.1280081,0.4899798,0.022355616,0.14417422,0.76312613,0.37034613,0.21536508,0.38775423,0.5085535
1.3268979,0.9661734,0.3022476,0.9266132,0.8295336,0.91451573,0.8578279,0.7474054,0.99085414,0.80324763,1.0652688,0.4997153,0.59700125,0.6835789,0.474958,0.5052366,0.72849953,0.77058357,0.47888428,0.73562753,0.83608735,1.0326079,1.3884292,0.39789084,0.89793015,0.5857549,0.8446454,0.2157267,1.1162169,0.24151081,0.41379178,0.6437564,1.0792247,0.5714939,0.77567196,0.5192645,0.59499,0.77798474,0.9685087,0.5169696,0.33785897,0.6910258,0.6015273,0.5891551,0.8345685,0.36660743,0.8507759,0.7967479,0.5538661,0.77874124,0.4494856,0.99762964,0.5313164,0.54531014,0.8636675,0.59546685,1.0435086,0.48326957,0.5305313,0.3193848,1.0350897,1.0715034,0.72080517,0.10696441,0.5072071,0.31319934,0.6149179,0.561443,0.26878268,0.7956469,0.8270396,0.6107994,0.46713838,0.48270965,0.7501708,0.29574442,0.7398673,0.67934567,0.824773,0.55688095,0.81139636,0.9134151,0.666952,0.68379587,0.66900283,0.6362369,0.8652823,0.5619006,0.92819726,0.58009934,0.7600224,0.6937133,0.55222106,0.8016633,0.7805277,0.88596594,0.69502217,0.6016908,0.5630736,0.7480328
0.749464,1.2008085,0.86630726,0.9740306,0.9359946,1.0205507,0.8801996,0.7582117,0.41551378,0.8031471,0.60391545,0.8015041,0.9155612,0.88557994,0.24519193,0.29369724,1.0093148,1.0975322,1.0195227,1.1040217,0.4192709,1.049201,0.7043718,0.50187,0.9485161,0.79986763,0.5804154,0.7151693,0.61375934,0.7750283,1.1934925,0.70985436,0.8415571,0.93206704,0.9982313,0.7787954,0.81453943,0.7277288,0.71930134,0.41787633,0.56239784,0.91016865,0.5441489,0.6373571,1.1487205,0.61100435,0.8284719,0.3800473,0.7704247,1.2190682,0.9806586,0.43816784,0.713375,0.86062855,0.6708066,0.4332798,0.98463047,1.2682028,0.86983734,0.7629036,1.1608714,0.19940177,1.1067297,0.61859405,0.62896603,0.88663256,0.46367142,1.1660448,0.47532955,0.58296627,0.83974004,0.6342422,0.83583593,0.9028034,0.88702554,1.235041,0.6865821,0.6756373,0.93231994,0.65327924,0.65740126,0.82934856,1.2073255,1.1926947,1.1547345,0.6813786,0.5355809,1.009294,0.81648076,0.8135697,1.2034698,1.0859127,1.0456795,0.9620322,0.8476963,0.32201257,0.8673562,0.4041532,0.96626556,0.7827007
-0.11324906,0.51207066,-0.027626723,0.21106488,0.054822236,-0.116131395,0.40984976,-0.08079356,-0.14704624,-0.09148371,-0.06268503,-0.13490334,-0.19018453,0.048620164,0.07046133,0.0629936,-0.014064744,0.42815235,-0.31506377,0.12530807,-0.060026795,0.16978325,0.009835303,0.3705827,-0.09546916,-0.061783284,-0.027231663,0.15423894,-0.029851284,0.1114213,-0.017181754,-0.071804255,0.3001684,-0.47801727,0.3572334,-0.16912845,0.16285671,-0.051674396,0.14951003,-0.24748877,0.036686003,-0.31713378,-0.16785696,-0.22201526,0.2792368,-0.047967285,-0.111163184,0.38260677,0.16364479,0.06820454,0.08350815,0.088174276,0.3489169,-0.39223397,0.211846,0.012384936,-0.63081586,0.23169711,-0.10687196,-0.013625771,-0.1626716,0.38027608,0.122054785,0.3181929,-0.27409706,0.121691704,0.23478064,0.10334496,0.22196862,-0.02356553,-0.031539842,-0.19158019,-0.17513365,-0.15898836,0.07002579,-0.11432774,0.29382432,0.122215986,-0.19510013,-0.15066004,-0.42867792,-0.13698205,-0.03579407,-0.06603244,0.38880178,0.0969232,-0.07923812,-0.32051498,-0.05953475,-0.036446452,0.22848427,-0.3177089,-0.085942686,-0.18964937,-0.22893262,0.16370523,0.2024911,-0.45495668,0.7056726,0.22873157
-0.74820346,-0.9548483,-1.009434,-0.68636024,-0.87221843,-1.0679188,-0.98691815,-1.1790229,-0.93694615,-0.9231958,-1.1168725,-0.7959582,-0.83106685,-0.7623325,-1.2509367,-0.9622682,-0.845041,-0.937897,-1.0105953,-1.0870099,-0.8180345,-1.0882252,-1.0632563,-0.74749887,-0.8141208,-1.0044568,-0.73109496,-0.54350996,-0.63716733,-1.0971589,-0.7928656,-0.8350036,-0.74407846,-0.80421805,-1.0358344,-0.7353686,-0.65286,-0.937682,-0.9832383,-0.8348918,-1.1326474,-0.9010066,-1.1563238,-0.8479053,-0.87843126,-1.0288167,-0.75070846,-0.70514226,-0.8566609,-0.875153,-0.97326154,-0.9156303,-0.95575786,-0.98946816,-1.1759081,-0.85925597,-1.011153,-1.0162537,-0.93770003,-0.68940663,-0.9270862,-0.7141279,-1.0887157,-0.9159088,-0.87663627,-0.784673,-0.7161443,-0.9497329,-0.90627104,-0.3655395,-0.97435594,-1.0288668,-1.0265266,-1.1992712,-1.2273731,-0.7034768,-0.8697602,-0.8225478,-0.9475481,-0.7956513,-0.8712648,-1.0110704,-0.73344,-1.2174765,-0.82865304,-0.63901746,-0.72904015,-1.0355705,-0.8292757,-1.0459313,-0.73896074,-1.0896299,-0.68643,-0.7944779,-0.7485678,-1.1341312,-0.95305544,-0.9398474,-1.0819507,-0.7342958
-1.4729111,-1.6564841,-1.6174743,-1.4186193,-1.2600883,-1.6355847,-1.1140003,-1.5710462,-1.4887102,-1.7138536,-1.6234496,-1.479254,-1.70186,-0.8493327,-1.2679228,-1.5649805,-1.2514639,-1.4235222,-1.6148921,-1.2952368,-1.1827067,-1.5613928,-1.4798998,-1.1829482,-1.7398415,-1.5651416,-1.3888557,-1.8980163,-1.5511618,-1.4499495,-1.5868809,-1.6212208,-1.6332442,-1.295291,-1.0090525,-1.303965,-1.6648035,-1.5776453,-1.5804796,-1.6563535,-1.7211951,-1.8914506,-1.6142659,-1.3030348,-1.3536171,-1.5685422,-1.7352202,-1.4655657,-1.2249941,-1.3666377,-0.9650529,-0.8587328,-1.5301605,-1.2516304,-1.494194,-1.8165749,-1.9577639,-1.8839461,-1.7033387,-1.2602518,-1.6331365,-1.3840532,-1.4354336,-1.2709913,-1.7951463,-1.6453067,-1.7541559,-1.4688768,-1.3761756,-1.0959306,-1.5308528,-1.5951068,-1.6288345,-1.9780822,-1.410084,-1.6040312,-1.0316551,-0.62633586,-1.3243074,-1.3049244,-1.7341979,-1.4239856,-1.4422954,-1.9228389,-1.2593104,-0.95506316,-1.444119,-1.650092,-1.6639658,-1.478914,-1.3036864,-1.7553821,-1.4888347,-1.5531969,-1.9282358,-1.2689769,-1.4666228,-1.4132664,-1.3951218,-1.1419066
