sequence_1,sequence_2,sequence_3,sequence_4,sequence_5,sequence_6,sequence_7,sequence_8,sequence_9,sequence_10,sequence_11,sequence_12,sequence_13,sequence_14,sequence_15,sequence_16,sequence_17,sequence_18,sequence_19,sequence_20,sequence_21,sequence_22,sequence_23,sequence_24,sequence_25,sequence_26,sequence_27,sequence_28,sequence_29,sequence_30,sequence_31,sequence_32,sequence_33,sequence_34,sequence_35,sequence_36,sequence_37,sequence_38,sequence_39,sequence_40,sequence_41,sequence_42,sequence_43,sequence_44,sequence_45,sequence_46,sequence_47,sequence_48,sequence_49,sequence_50,sequence_51,sequence_52,sequence_53,sequence_54,sequence_55,sequence_56,sequence_57,sequence_58,sequence_59,sequence_60,sequence_61,sequence_62,sequence_63,sequence_64,sequence_65,sequence_66,sequence_67,sequence_68,sequence_69,sequence_70,sequence_71,sequence_72,sequence_73,sequence_74,sequence_75,sequence_76,sequence_77,sequence_78,sequence_79,sequence_80,sequence_81,sequence_82,sequence_83,sequence_84,sequence_85,sequence_86,sequence_87,sequence_88,sequence_89,sequence_90,sequence_91,sequence_92,sequence_93,sequence_94,sequence_95,sequence_96,sequence_97,sequence_98,sequence_99,sequence_100
-1.1008368,-0.9796666,-0.6789297,-0.9811046,-0.8594457,-1.3463421,-1.3182871,-1.0566142,-1.3614724,-1.2088459,-1.2278682,-1.0174003,-1.0658021,-0.7708228,-0.68654984,-1.3016268,-0.7900731,-0.7913819,-1.4287549,-0.6288866,-1.3365728,-1.176428,-0.8536881,-0.8483282,-1.3252091,-1.189272,-0.75937104,-0.9827382,-1.3062792,-1.678675,-0.94872457,-0.78954923,-1.0697174,-1.1145917,-0.9636034,-1.0779148,-0.7970686,-1.0426878,-1.037466,-0.7111422,-0.8930339,-1.1168308,-0.96044606,-0.83325446,-1.0256789,-1.0848764,-0.90863144,-0.6766621,-1.2611723,-0.86897826,-1.1179601,-1.4560486,-0.7411746,-1.3006808,-0.7652645,-0.7186491,-1.3678187,-0.93164194,-0.8082584,-0.71277833,-1.1235995,-0.7335386,-0.89216775,-1.1396527,-1.0601329,-0.9758142,-1.1423374,-1.0482275,-0.5757799,-1.1092299,-1.6758211,-1.1691787,-1.0769634,-1.6631801,-1.210201,-1.1940889,-1.1981674,-1.3256439,-1.2045718,-1.176654,-0.8355667,-0.7770716,-1.0643548,-0.9376943,-0.6955961,-0.6440946,-1.2695938,-0.92396504,-0.7758481,-1.0447282,-1.1004666,-0.8229718,-1.0406144,-0.32143307,-1.0471585,-1.0725431,-1.6142122,-1.249592,-0.78993183,-1.2996128
-0.50001323,-0.28310528,-0.28186828,-0.85525364,-0.29045898,-0.8263987,-0.47779858,-0.53288996,-0.8446243,-0.6405693,-0.2331393,-0.53507805,-0.42621756,-0.60983247,-0.5742923,-0.8080569,-0.66877383,-0.31426382,-1.2009859,-0.28550714,-0.6549256,-0.60102063,-0.64577603,-0.24144003,-0.3977901,-0.5689323,-0.5029849,-0.3675723,-0.2704285,-0.47760472,-0.6865896,-0.6970396,-0.4465314,-0.46011072,-0.44538167,-0.0059376955,-0.7426362,-0.6223317,-0.57994163,-0.3478092,-0.51547515,-0.7897023,-0.80548394,-0.4777925,-0.5962173,-0.51748073,-0.7963207,-0.42678192,-0.71496105,-1.0552758,-0.10641062,-0.79979265,-0.23792195,-0.4421007,-0.38366446,-1.0049596,-0.3856483,-0.5934993,-0.39051193,-0.43783855,-0.42782995,-0.63953745,-0.66243595,-0.62216514,-0.14490151,-0.22141707,-0.6220058,0.111350715,-0.6657138,-0.30604956,-1.0469394,-0.19021884,-0.5778701,-0.08914232,-0.99591434,-0.49595588,-0.49430043,-0.37525657,-0.56397665,-0.52455056,-0.77062315,-0.23469043,-0.66585475,0.06712788,-0.50107276,-0.03988689,-0.41616845,-0.10774189,-0.75364745,-0.4106501,-0.33782175,-0.66295123,-0.2686875,-0.79222786,-0.84452236,-0.48005873,-0.5270451,-0.6613537,-0.15335625,-0.34178138
0.29996452,0.025498018,-0.15030083,-0.03168845,-0.38752633,0.21476144,0.21303803,-0.29439855,-0.26369482,-0.34456307,-0.5416248,-0.4777169,0.16145097,-0.04968378,0.20610029,-0.41631103,0.18692681,0.11378278,0.2739143,-0.17927736,0.18316326,-0.2887457,0.09401995,-0.11626839,-0.40127793,-0.4319495,-0.40425688,0.18918176,0.41203058,0.14348882,-0.22817284,-0.10884328,-0.4761794,0.57560945,0.18319024,0.03198743,-0.53665847,-0.061243877,-0.50765455,-0.14248535,-0.045789577,-0.1909713,-0.16954774,0.22010726,0.32294512,0.23945229,0.13904409,0.14125517,-0.5350857,0.22983629,0.25359404,-0.30566728,-0.12894097,0.27630198,0.25474086,0.032514155,-0.112274826,0.0031984448,-0.33232313,0.082955584,0.022348106,0.15964045,-0.33560687,-0.18024406,-0.10278015,-0.32286692,-0.33686477,-0.34768867,-0.4917306,-0.40329498,0.3405072,-0.025440507,-0.22711892,0.34249458,-0.39745897,0.054753274,-0.02149123,0.057984605,-0.1558496,0.22124414,-0.1903272,0.054115638,0.16950122,-0.0013774335,0.18534824,-0.44120932,0.120226845,-0.17507124,-0.18953261,-0.124927476,0.23175046,-0.20277137,-0.15992025,-0.050988242,0.06618948,0.25472105,-0.23472975,0.01939696,-0.31850743,0.01791434
-0.100136906,-0.4351338,-0.23405528,-0.046034575,-0.20781347,-0.22492191,0.0828708,-0.07198958,-0.36723602,-0.14550093,-0.1427801,-0.17586344,-0.19029829,-0.3976767,-0.26661232,-0.43566215,-0.5753469,-0.34423083,-0.3012055,-0.14414932,-0.23953927,-0.34516343,-0.123235255,-0.056239054,-0.043724716,0.2712273,-0.055171818,-0.43998224,-0.17106873,-0.023033231,-0.712175,-0.3346702,-0.30020866,-0.18074942,-0.34671104,-0.03692375,0.30715257,0.019141465,-0.71188164,-0.31838265,-0.35042846,-0.11040363,-0.2984135,-0.30231664,-0.20499769,-0.44540754,-0.67582375,-0.7888199,0.026750296,-0.29750732,0.12527817,-0.22747964,-0.06393227,-0.47173747,-0.24030231,-0.096515924,-0.32065922,-0.2670103,-0.46403462,-0.25722477,-0.19864243,-0.42521575,-0.2740464,-0.3537767,-0.46547127,-0.4557482,-0.4629863,-0.15840942,-0.13150972,-0.20711917,0.29291826,-0.10955964,-0.40806618,-0.15426272,0.17180175,-0.269282,-0.23329449,0.19502221,-0.3277692,-0.2273396,-0.31569588,-0.11117825,-0.33283365,-0.3220655,-0.23415533,-0.09925681,-0.6368891,-0.10026686,-0.17425135,-0.16275248,-0.2635356,0.15848762,-0.31086344,-0.2147384,-0.5349117,-0.57079077,-0.004809171,-0.2683226,-0.3035776,-0.24148452
-0.50381386,-0.57290524,0.005302772,-0.18306062,-0.19407544,-0.18157127,-0.8242081,-0.63821226,-0.4752931,-0.59725416,-0.48068932,-0.16182369,-0.851006,-0.353844,-0.29306728,-0.22312695,-0.8887524,-0.55460215,-0.109223545,-0.6258466,-0.57252854,0.03091073,-0.5182524,-0.5834682,-0.35694772,-0.13808736,-0.28295675,-0.57552445,-0.4302951,0.06694475,-0.14942858,-0.23703977,-0.1854695,-0.7549146,-0.18179631,-0.5043361,-0.76062644,-0.622301,-0.7248563,-0.6572489,-0.39025068,-0.32362452,-0.20926005,-0.4660092,-0.8241568,-0.5482401,-0.30671334,-0.4545946,-0.60585463,-0.25331035,-0.55500215,-0.53567994,-0.74906635,-0.46130422,-0.43917283,-0.8053212,-0.26355946,-0.47097522,-0.185664,-0.81336653,-0.26426372,-0.33320886,-0.3700248,-0.5913203,-0.6724235,-0.12516439,-0.35878742,-0.49129283,-0.7989838,-0.13387305,-0.51002717,-0.5126509,-0.60587347,-0.57453465,-0.37341064,-0.5182911,-0.8557071,-0.5021738,-0.24566105,-0.22117168,-0.191374,0.02081734,-0.15021,-0.66886747,-0.34137905,-0.24027434,-0.2628279,-0.5187477,-0.1413421,-0.4429204,-0.3757592,-0.4834778,-0.49689674,-0.14865412,-0.47666323,-0.49056444,-0.5739712,-0.32358128,-0.32158977,0.0007882118
-0.92024136,-1.1404731,-0.6008378,-0.73075604,-1.003856,-0.67538106,-0.87889,-0.70367414,-0.77747375,-0.7276976,-0.68927664,-1.2277108,-0.3101505,-0.55627877,-0.6968307,-0.90517306,-0.42570284,-0.633224,-0.3803443,-0.3828223,-0.50706095,-0.6414726,-0.5120039,-0.82183754,-1.0802627,-0.56170726,-0.6387709,-0.6270862,-0.50248635,-0.16889647,-0.62727654,-0.52986,-0.7882324,-0.6226786,-0.7588591,-0.9045137,-0.8156223,-0.2151483,-0.9936052,-0.96096617,-0.31456423,-0.95228255,-0.19843362,-0.29711437,-0.5597694,-0.301785,-0.7548005,-0.706097,-0.5567013,-0.545425,-0.4786036,-0.65400434,-0.49514318,-0.5615927,-0.7073142,-0.47697225,-0.7308494,-0.5794201,-0.73585796,-0.6188512,-0.7651874,-0.6730052,-0.5245706,-1.1818932,0.11372101,-1.3201835,-0.5709703,-0.79562783,-0.30831984,-0.74434274,-0.80658877,-0.74376345,0.059302554,-0.39927518,-0.43078983,-0.65145123,-0.6158878,-0.7061693,-0.8394072,-0.5769704,-0.5714435,-0.5180129,-0.47006163,-0.6960449,-0.4378147,-0.7378003,-0.60863715,-0.5180115,-0.26415485,-0.6609429,-0.012108669,-0.35920954,-0.3423501,-0.3849367,-0.18758793,-0.54728186,-0.7402899,-0.6252998,-0.36400664,-0.99359447
-1.1431973,-1.1502023,-1.161158,-1.630135,-1.202055,-0.8531415,-1.3426464,-0.7903104,-0.6962161,-1.0218874,-0.39807445,-1.0553247,-0.898741,-0.93606377,-0.81299055,-1.0321672,-0.5357891,-0.9104973,-1.1955764,-0.8059917,-1.4943869,-0.6350216,-0.94745064,-1.2650366,-1.2432778,-1.1126218,-1.1994181,-1.0642618,-0.92378044,-0.93044186,-0.96377355,-1.5402861,-1.1851447,-1.1021087,-0.80512047,-0.60837567,-1.6187838,-0.8229127,-0.032649636,-1.0982537,-1.0356467,-1.2112024,-1.0205152,-1.1607668,-0.4466762,-0.7290751,-0.9769167,-0.50250936,-0.5997704,-0.7731091,-0.81468046,-1.0055559,-0.61944616,-0.9292217,-1.4287573,-1.052326,-0.8950528,-1.2674215,-1.0422606,-1.1854477,-1.4607356,-0.8824089,-1.2584358,-1.5620589,-1.1100032,-0.9327591,-1.284931,-0.9797596,-0.78150254,-1.2102833,-1.2499776,-0.99784046,-0.94231254,-1.0266573,-0.640344,-1.2353599,-1.0653286,-1.0307508,-1.2012335,-0.9440346,-1.6926284,-0.9352665,-1.1978836,-1.0800731,-1.4234278,-0.7318196,-1.2005733,-1.1115959,-0.9202574,-0.8581465,-1.0718546,-0.98751354,-0.6324596,-1.3883165,-0.9233959,-0.72414684,-1.4339826,-0.88939166,-0.7556151,-1.38652
-1.2802169,-0.9346659,-1.2663788,-0.9043803,-1.6070284,-1.2239425,-0.96313983,-1.0843266,-1.6538603,-1.4700296,-1.4297299,-1.5684264,-1.4576058,-1.688448,-1.1766675,-1.092473,-1.4062808,-1.2236705,-1.4452988,-1.1610408,-1.0490351,-1.0748086,-1.0817504,-1.3015032,-1.2141926,-1.0296116,-1.2452753,-1.4948468,-1.1952145,-1.2360251,-1.5229136,-1.4428195,-1.325985,-0.80165905,-1.3921609,-1.0422167,-1.5221725,-1.2311523,-1.5100708,-1.6407032,-1.5768394,-1.4087663,-1.5054793,-0.91813093,-1.7422178,-1.3519783,-1.3549961,-1.4201351,-1.1766431,-1.3711678,-1.4725016,-1.5564592,-1.0192451,-1.4004087,-1.3469865,-1.2916707,-1.2574987,-1.0299299,-1.0625845,-1.5397096,-1.038689,-1.3496606,-1.7156374,-1.2845553,-1.331279,-1.1851435,-1.2793033,-1.5027454,-1.7516189,-1.4285963,-1.221874,-1.624269,-1.2742562,-1.355823,-1.5848842,-1.3612658,-1.3951354,-1.35214,-1.4491634,-1.2385387,-1.4624223,-1.2295645,-0.936558,-1.6713636,-1.3088305,-1.2129238,-1.2834545,-1.9164217,-1.0997425,-1.0266428,-1.5605304,-1.5328934,-1.0031757,-1.6655077,-1.2739872,-1.4857824,-1.153182,-1.3243396,-1.0263722,-1.0391307
-1.248542,-1.2915921,-1.4319215,-1.2187116,-1.3630692,-1.5432479,-1.4837096,-1.2332639,-1.4597466,-1.960242,-1.5406886,-1.3977609,-1.4454216,-1.3016446,-1.4053211,-1.4006412,-1.6228406,-1.7122859,-1.4755437,-1.3288382,-1.4563065,-1.225502,-1.2430456,-1.1483654,-1.209877,-1.1552081,-1.0427964,-1.1138359,-1.4734796,-1.6680055,-1.2027613,-1.1602175,-0.8351994,-1.2165964,-1.5008712,-1.1799434,-1.3079816,-1.3620784,-1.5541352,-1.4609386,-1.4087231,-1.3513556,-1.2672737,-1.2465906,-1.887039,-1.6629424,-1.0943224,-1.6320376,-1.4528909,-1.329268,-1.2911175,-1.2500236,-1.4524406,-1.6140226,-1.4818425,-1.2196372,-1.5631263,-1.2947755,-1.4834329,-1.7221854,-1.2888049,-1.2089527,-1.6811897,-1.6338077,-0.7611447,-1.3771487,-1.47,-1.5063664,-1.4073186,-1.5616859,-1.4174418,-1.3074539,-1.6895862,-1.7188604,-1.9478936,-1.5920488,-1.8521779,-1.3636904,-1.3880217,-1.5312462,-1.7267547,-1.6615427,-1.651865,-1.7626413,-1.3641292,-0.9068224,-1.5770868,-1.5824153,-1.7563179,-1.4237473,-1.5564482,-1.537194,-1.4843402,-1.3973936,-1.4808102,-1.3422391,-1.1899304,-1.4824905,-1.1727513,-1.4307301
-1.4420235,-1.8454872,-1.3046837,-1.536402,-1.1924002,-1.5441289,-1.3281987,-1.4201825,-1.0073162,-1.4699342,-1.4712552,-1.3366412,-1.4085948,-1.2173145,-1.315308,-1.6587374,-1.6134343,-1.6721388,-1.191426,-1.3422484,-1.5270702,-1.0577099,-1.33269,-1.229458,-1.2482059,-1.0625598,-1.2789578,-1.7288306,-1.1859939,-1.1157894,-1.2630892,-1.2630035,-1.4532373,-1.3942034,-1.3678247,-1.144727,-1.240048,-1.3447502,-1.1486094,-1.4546335,-1.2160372,-1.6599433,-1.0829535,-1.6298745,-1.4245291,-1.0267336,-1.5624954,-1.1227977,-1.0195479,-1.0573792,-1.5334892,-1.3746483,-1.5393634,-1.6854634,-1.5568542,-1.2340219,-1.1377709,-1.3529761,-1.6858789,-1.4280691,-1.6398692,-1.4271381,-1.0479503,-1.7027164,-1.1985998,-1.5474062,-1.4356949,-1.2522364,-0.92079973,-1.2636498,-1.5943646,-1.8066939,-1.1765969,-1.436907,-1.111614,-1.4278963,-1.3408167,-1.6281338,-1.2258587,-1.5086453,-0.9642853,-1.3513563,-1.4398025,-0.9228788,-1.5200105,-1.2993357,-1.6258516,-1.3859458,-1.3424507,-1.2122138,-1.2244232,-1.2438174,-1.5275908,-0.83633924,-1.506377,-0.9549605,-1.2132717,-1.5427468,-1.4298339,-1.36293
-1.255925,-1.453073,-1.3866733,-1.1413908,-0.96743643,-1.4329078,-1.1037421,-0.8468901,-0.83590543,-1.4534409,-1.0315372,-1.2933327,-1.2815443,-1.4187555,-0.9082836,-1.036421,-1.3532612,-1.1964808,-0.9614029,-1.121242,-0.9163955,-1.1977452,-1.131647,-0.6533672,-1.3247083,-0.33649397,-0.73158264,-1.2990115,-1.0597484,-1.0952525,-1.2457404,-1.2334881,-0.8825726,-1.0904127,-1.1728822,-0.3600052,-0.8306637,-0.8422898,-1.0859966,-0.959597,-1.41404,-1.3583264,-0.81444365,-1.451636,-1.0979893,-1.0997651,-1.0868812,-1.523523,-0.92779636,-0.957675,-1.0740676,-1.4516184,-0.7925087,-1.2755891,-1.0772598,-0.74752426,-1.0189534,-0.9703115,-0.9193568,-1.2844521,-1.4487422,-1.3573463,-1.215564,-1.5643953,-1.1195514,-1.0761857,-0.81087184,-1.0096593,-0.99202514,-1.3718082,-0.8149053,-0.91361135,-1.2276243,-1.0826008,-0.9781317,-0.9787524,-1.2280669,-0.5561025,-1.3510871,-1.3302464,-1.4444759,-0.96768194,-1.5973504,-0.9920733,-1.2072811,-1.041476,-0.8845911,-1.4358969,-1.1248269,-1.0904522,-1.4528953,-1.2400069,-1.2405488,-1.0349036,-0.960014,-1.0171059,-1.1079236,-1.0147996,-0.86649436,-0.73548186
-0.66268945,-0.2609871,-0.7396288,-0.50336057,-0.45280257,-0.6406862,-0.46631193,-0.7425787,-0.92013913,-0.35984188,-0.34717497,-1.0337901,-0.35240674,-0.53675884,-0.69096553,-0.13731337,-0.7744849,-0.37062913,-0.77800864,-0.48581827,-0.3479067,-0.5571732,-0.44091773,-0.7309941,-0.6084009,-0.8179138,-0.7789192,-0.3140129,-1.1941423,-0.5713869,-1.0545613,-0.87679183,-0.5770535,-0.086049765,-0.3450907,-0.30257896,-0.41822794,-0.3457171,-1.0435823,-0.74393237,-0.5752045,-0.59450847,-1.2154267,-0.7075902,-0.29894376,-0.54439175,-0.67965496,-0.626575,-0.23797598,-0.61169535,-0.48473507,-0.7785789,0.13397932,-0.34177947,-0.22756195,-0.46599054,-0.5300245,-1.0445657,-0.33893424,-0.21591192,-0.93651295,-0.66731274,-0.6323245,-0.33631492,-0.78372127,-0.5372714,-0.73462296,-0.5608413,-0.5401248,-0.81034625,-0.64283466,-0.21973556,-1.0697829,-0.21443719,-0.2884863,-0.48338285,-0.81174403,-0.34988832,-0.6113093,-0.5670858,-0.6730217,-0.44255096,-0.6268031,-1.0791578,-0.9920213,-0.8846589,-0.5021814,-0.96256804,-0.6647018,-0.5736542,-0.59904736,-0.86861813,-0.10651174,-0.8907793,-0.69440436,-0.678348,-0.71209407,-0.67084265,-0.3882364,-1.1049881
-0.23480481,0.2643457,0.24646914,0.026786774,-0.40716344,-0.32620075,0.0011297166,-0.5523133,-0.6863929,-0.3974337,-0.6240749,-0.5241428,-0.18890518,-0.20006531,-0.35640413,-0.059716105,0.012361318,-0.2973961,-0.1719729,-0.19594589,-0.1833365,-0.52853924,-0.052161813,-0.13327813,-0.032419845,-0.29297906,-0.29174227,-0.05007431,-0.0015732944,-0.26463985,-0.3892272,-0.094993114,-0.20777777,-0.009130448,-0.097494155,-0.3743556,-0.29282594,-0.28704762,-0.5414959,-0.09321165,-0.017295614,0.17178772,-0.4862324,-0.38911602,-0.25236148,-0.4156192,-0.26370764,-0.29986772,-0.4815668,-0.013881385,-0.255364,0.035122395,-0.50367224,-0.263588,-0.078176916,-0.45745903,-0.20081824,-0.36376327,-0.563885,-0.26426387,-0.15308437,-0.41987568,-0.35399765,0.0113305,-0.5100931,-0.34567133,-0.7187318,-0.4327461,-0.58349454,-0.20643586,-0.34106445,-0.14665589,0.12617409,-0.17466256,-0.41430497,-0.1796567,0.07872391,-0.43117195,-0.48206118,-0.10832697,-0.052953422,-0.26776868,-0.21078324,-0.2898942,-0.16435792,-0.121890515,-0.33912653,-0.31341097,-0.28112036,-0.13279974,-0.07837713,-0.35714918,-0.082499444,-0.7579266,-0.48754263,-0.16967538,0.3362601,-0.45498526,-0.3108198,-0.74940145
-0.05987087,-0.19250676,-0.114236414,0.2972366,0.1842753,0.1435126,0.038089097,0.26144287,-0.32731497,-0.07118672,-0.3516665,-0.01905194,-0.37604585,-0.059441477,-0.034757107,-0.08047482,-0.35564408,0.09938845,-0.1592834,-0.51132643,0.18273774,0.011408061,0.026847988,0.12658948,-0.02758053,-0.07764983,-0.34052864,0.060501754,-0.29751515,0.30543965,-0.31673643,-0.28779998,-0.06602684,0.09729776,-0.21452823,0.25406283,-0.09782341,0.22264463,-0.4900993,-0.35300454,-0.0026560128,0.055473924,0.027076483,0.27100068,0.21046472,-0.022476628,-0.20738041,-0.13074735,0.1598469,-0.24875373,-0.059133053,-0.15151012,-0.078917325,-0.010168493,0.1905978,-0.017481908,-0.068559825,-0.08039281,0.26549047,-0.008360714,0.12601131,0.024255276,0.07182154,-0.06254071,-0.26200658,0.027163267,0.14109513,-0.23840371,-0.43020648,-0.08001533,-0.13627246,0.04237932,0.04825017,0.14880759,-0.14209476,-0.17426968,-0.17397118,0.34177756,-0.22827277,0.07245636,-0.04110837,0.07987407,0.25864238,-0.107910216,0.044696063,-0.2822574,-0.20288807,-0.13237193,-0.2317949,-0.13864109,-0.3050416,0.039256096,-0.24416018,0.16481158,-0.06594169,-0.43396404,-0.1888291,0.025249869,-0.19418734,-0.028527021
0.4933443,0.4996218,0.6567142,0.29660428,0.023073196,0.061412513,-0.33953413,0.16487265,0.037558585,0.26357588,0.17164797,-0.09842086,0.6959808,0.86757195,0.43243444,0.061541498,0.38186896,0.53750354,0.43069535,0.75527585,0.06587887,-0.15752542,0.42411762,0.45014936,-0.121643424,0.19380012,0.40430522,-0.018605292,0.4661836,0.09312922,0.5258265,0.4767462,0.36744413,0.29092377,-0.09245667,0.592223,0.45320225,0.36899287,0.69772303,1.0237787,0.46161872,0.2941424,0.23485869,0.13506013,0.37530306,0.6952656,0.42411596,0.13836214,-0.07038835,0.42117983,0.37666076,0.08598477,0.7335292,0.2515181,0.27024794,0.8040922,0.1468342,0.4743593,0.64707804,0.5083608,0.12438244,0.29178786,0.115973175,-0.030771226,-0.16294628,0.23198056,0.5162398,0.09817335,0.35806498,0.6102432,0.40955973,0.16120288,0.8357413,0.25768733,0.11517942,0.11817527,0.5044081,0.17840093,0.13068485,0.3736412,0.2069962,-0.0064634383,-0.21589866,0.47619396,0.34604776,0.47641635,-0.022281975,-0.05287057,0.47194123,0.059433848,0.27465153,0.349622,0.14216265,0.043610036,0.26176304,0.38193345,-0.09635565,0.25590256,0.26230025,0.04696247
0.3332872,0.8710499,0.7317896,0.63456976,0.677977,0.6522622,0.6727555,0.27046528,0.47495776,0.78651345,0.3919451,0.5479684,0.53787047,0.79115015,0.7978246,0.6681367,0.4407953,0.4561597,0.45857972,0.7060838,0.40115255,0.956321,0.66208947,0.6762848,0.8953241,0.8798992,0.87620425,0.87087893,0.68132895,0.52234143,0.54694474,0.43777227,1.4869947,0.5389969,0.74844015,0.46890447,0.50390184,0.80067205,0.44708288,0.6516299,1.1878555,0.5296583,0.73232543,0.5105131,0.943076,0.49542505,0.59895444,0.6706228,0.9799173,0.59227157,0.48307288,0.83373,0.77494204,0.23968524,0.40707684,0.84124386,0.62706214,0.7513884,0.39615345,0.65710586,0.6237715,0.4413437,0.7601826,0.7740239,0.6122711,0.82163185,0.4476921,0.8596476,1.0068114,0.8964404,0.53429914,0.87168175,0.7651135,0.55685294,0.69035983,0.4250533,0.42571068,0.54837936,0.5059311,0.6129085,0.7450398,0.85543203,0.73806614,0.37596235,0.6909175,0.73927957,0.77100784,0.4977218,0.57112306,0.8549567,0.4571533,1.0042319,0.5811895,0.6675972,0.2824372,0.04178846,0.6527899,0.6130605,0.876101,0.23334861
0.62552536,0.79869336,1.0567589,1.0878403,0.3109768,0.62333447,0.861617,1.1007161,0.718508,0.35710812,0.817811,0.56592107,0.47380555,1.0309876,1.0697975,0.8353017,0.89953285,0.9658076,0.39602292,0.9202012,0.66588724,0.6336423,0.55123913,0.6692805,0.9141902,0.3844821,0.8017342,0.3280755,0.7890283,0.62223756,0.81598544,0.85387784,0.50251234,1.3238133,0.6299008,0.9800542,0.39840645,0.7512103,0.8115588,0.48979324,0.84698415,0.9166781,0.6819467,0.43961972,1.2228651,0.3144851,0.65287256,0.6659722,0.98853093,0.66386783,0.45636237,1.2196381,0.5867022,0.74783987,0.12720793,0.5144867,0.75441325,0.39317715,0.2781216,0.67405045,0.29308867,0.31560493,0.3151202,0.7727291,0.9007195,0.20667364,0.013005644,0.78391093,0.82480216,0.77162135,0.71057343,0.7624066,0.6547573,0.8069811,1.0963104,0.85685605,1.3173945,0.64566106,0.5324358,0.88863325,0.5164835,0.9048292,0.6393426,0.8520354,0.50498044,0.62067974,0.36841804,0.75747794,0.2911986,1.1286616,0.9254014,0.684552,0.8285615,0.30758107,0.7175925,0.67090774,0.4352431,0.77114415,0.96484536,0.56145465
0.0071138144,0.20827663,0.13669586,0.5537054,0.3731951,0.069984436,-0.190658,0.32720685,-0.13796645,0.09872657,0.17358246,0.28932583,0.39579904,-0.051944196,-0.118569225,0.46042252,0.11309251,0.11217943,-0.0032998398,0.20750904,-0.06806191,0.16345221,0.2735803,0.38712198,0.027574524,0.118080184,0.040833846,-0.014216736,-0.32686353,0.051087692,0.15309964,0.08416022,0.31048647,-0.22867483,0.2983507,0.22286145,0.22841866,0.020763636,-0.042225838,-0.0029354542,0.015517592,0.3435397,-0.059432507,-0.20052868,0.3763694,-0.29958552,-0.11398676,-0.17798507,0.14533122,0.017258108,-0.13495266,0.2634133,0.1876393,0.10346624,-0.32701853,0.21156873,0.30254537,-0.18164524,0.4192363,-0.25421616,0.10876637,-0.096787885,0.012235746,-0.07566641,-0.3493326,0.53179085,-0.00038811564,-0.22385272,-0.015003949,-0.13037604,-0.017328963,0.29638365,-0.06337258,-0.033066094,0.14968354,-0.13279516,-0.09499723,0.18164192,-0.21915457,0.2000798,-0.039636925,-0.20316023,0.103891045,-0.16590667,-0.14641155,0.029654883,0.09320158,-0.27743155,0.22564922,0.21001844,0.11174546,-0.1794182,0.33316186,-0.33877406,0.10142216,-0.05990395,-0.2758153,0.17766696,0.13943842,-0.268557
-0.5600877,-0.7681669,-1.2061288,-0.92684263,-1.0761921,-0.7000516,-0.61096823,-1.263408,-1.0386077,-0.90112793,-1.2168486,-1.0957608,-1.1550238,-0.7605274,-0.7663486,-0.9058472,-0.9688725,-1.2440798,-0.89567226,-1.1628668,-0.88853174,-0.9875221,-0.77348906,-1.3058662,-0.9950955,-0.9215494,-1.1759667,-1.089892,-1.1227448,-1.0231178,-0.85561013,-0.71299154,-1.0722711,-0.5899536,-0.87278914,-0.9239274,-0.9872255,-1.005786,-1.0430553,-0.93105114,-1.0559719,-0.93070406,-1.105371,-0.74025184,-1.0378762,-0.825825,-0.8325636,-0.8798058,-0.81631655,-0.8975358,-0.97798526,-1.0291408,-0.63734436,-0.8952735,-0.9577238,-0.77992857,-0.62618816,-0.81891453,-1.0549138,-0.90440375,-0.8905053,-0.57737833,-0.6312635,-1.0553446,-0.6007026,-1.0467373,-1.0576457,-1.0305678,-1.1243255,-1.1854734,-0.5553428,-0.9456864,-1.0973566,-0.76437175,-1.1795394,-0.8217188,-0.83341324,-0.94886196,-1.0273964,-0.80288523,-0.8824068,-0.9060854,-0.8177326,-1.2347189,-0.83233756,-1.1914287,-0.89561594,-0.9907683,-0.571052,-0.8360679,-0.80583274,-0.8463295,-0.883757,-0.98774695,-0.9298934,-0.8756471,-1.1438258,-0.78345585,-1.2223417,-1.06752
