sequence_1,sequence_2,sequence_3,sequence_4,sequence_5,sequence_6,sequence_7,sequence_8,sequence_9,sequence_10,sequence_11,sequence_12,sequence_13,sequence_14,sequence_15,sequence_16,sequence_17,sequence_18,sequence_19,sequence_20,sequence_21,sequence_22,sequence_23,sequence_24,sequence_25,sequence_26,sequence_27,sequence_28,sequence_29,sequence_30,sequence_31,sequence_32,sequence_33,sequence_34,sequence_35,sequence_36,sequence_37,sequence_38,sequence_39,sequence_40,sequence_41,sequence_42,sequence_43,sequence_44,sequence_45,sequence_46,sequence_47,sequence_48,sequence_49,sequence_50,sequence_51,sequence_52,sequence_53,sequence_54,sequence_55,sequence_56,sequence_57,sequence_58,sequence_59,sequence_60,sequence_61,sequence_62,sequence_63,sequence_64,sequence_65,sequence_66,sequence_67,sequence_68,sequence_69,sequence_70,sequence_71,sequence_72,sequence_73,sequence_74,sequence_75,sequence_76,sequence_77,sequence_78,sequence_79,sequence_80,sequence_81,sequence_82,sequence_83,sequence_84,sequence_85,sequence_86,sequence_87,sequence_88,sequence_89,sequence_90,sequence_91,sequence_92,sequence_93,sequence_94,sequence_95,sequence_96,sequence_97,sequence_98,sequence_99,sequence_100
183.08554,-48.116554,187.72958,93.42805,-73.24246,-70.66544,166.03198,-102.49602,-77.834076,-41.443153,-55.617065,198.85274,-84.29388,-102.5625,-93.06939,-105.8119,-91.5626,-89.74868,-100.415054,139.87859,-87.74155,-57.31881,-85.01917,-89.53028,-42.981464,-70.595634,-79.551476,-81.327,-77.482994,187.90794,-82.04528,169.51787,-89.87095,191.52153,-92.90568,203.00603,-88.3394,175.8633,-67.7891,-85.483345,166.67807,-78.642494,-101.267815,-96.1573,-71.25684,179.11298,-26.965778,172.67578,182.0389,182.99635,-73.20102,-76.29448,-102.9082,-80.381676,-76.76211,-63.94647,-97.177505,-89.93662,-87.61112,195.98299,-105.55939,-73.515144,-74.53793,-85.07871,-77.1269,161.14066,157.09024,-84.86354,-88.18389,-89.46732,-93.47962,-7.0687056,-85.56501,204.09653,-74.918495,-72.40522,-88.61141,-83.38618,194.54239,-97.48526,165.35812,-92.039955,168.88031,-91.35973,-93.76725,170.75749,-89.417076,-91.32157,-69.1701,-97.97871,-72.77695,-75.14831,-97.542465,-68.82353,-100.70603,-54.011482,-69.10546,-93.83524,-98.13619,-84.573906
182.45331,-62.482674,159.30522,-74.40838,-84.96421,-74.6699,-75.575066,-103.17506,-82.64539,141.40341,-75.77436,156.36433,-89.770454,-100.40542,-93.63705,-107.35285,-93.50027,-93.86735,-103.353264,155.35406,-93.55427,-83.013054,-85.53866,-92.50555,-90.813324,-78.354355,-76.72207,-85.36663,-78.327324,172.54037,-73.39014,-76.10598,-92.0561,-52.821377,-89.50183,168.99713,-90.26768,-83.82924,-71.82554,-95.1968,-62.977722,-71.885994,-104.254654,-99.605385,-73.8936,-57.045055,-64.82186,-68.42254,-70.953224,158.49126,-86.21789,-71.06428,-103.686134,-82.19642,-85.34901,-82.14962,-100.29537,-97.28873,-90.65925,165.46402,-106.95728,-79.797806,-84.54922,-89.87432,-85.05072,-67.722275,-78.39396,-87.25475,-91.14404,-91.20533,-102.58407,-74.72728,-79.83094,192.60608,-79.629845,-74.706024,-93.4089,-80.86331,175.275,-99.50967,-67.95244,-97.55756,-64.40403,-91.67907,-95.960976,-34.59108,-91.34162,-93.98376,-85.637314,-103.22817,-85.75925,-72.25065,-99.40887,-62.809887,-103.34841,-77.27166,-57.36812,-97.463875,-99.92398,-87.20519
86.54134,-64.251854,3.15351,-73.59651,-84.8314,-75.65153,-70.48745,-107.65034,-81.360435,-70.79499,-81.52851,173.13757,-87.81385,-103.25933,-97.463264,-109.494896,-96.36719,-93.78119,-101.53819,-69.03396,-96.00135,-83.19588,-89.26536,-94.59157,-89.86148,-84.70063,-79.536385,-87.3695,-85.14084,151.40758,-83.63409,-77.1553,-90.59926,-63.133335,-92.842415,-65.02557,-91.32576,-80.74156,-71.34632,-96.42394,-74.287254,-79.771034,-104.227,-100.47698,-79.00453,-61.476387,-57.977695,-74.94128,-76.00627,138.21118,-85.89285,-76.641594,-105.43658,-82.45731,-87.88493,-80.04567,-100.99298,-97.04092,-92.48377,-54.799324,-107.22701,-83.16459,-83.31031,-93.23228,-80.737274,-78.9322,-76.13724,-90.17216,-91.64711,-93.48659,-102.12234,-73.671265,-88.51556,180.66125,-80.15299,-76.3731,-89.948875,-86.16579,-60.202408,-97.436165,-67.86285,-96.73319,-73.569984,-94.25769,-97.910255,-47.19512,-95.28671,-96.46916,-89.831276,-101.955574,-88.38459,-78.91882,-100.45042,-65.46935,-105.33964,-69.641205,-75.913765,-99.3078,-101.15397,-87.249596
118.72434,-56.912045,-47.267788,-75.44732,-84.95841,-75.530846,-73.08314,-105.22329,-85.81862,-67.10105,-81.80776,178.78494,-93.38064,-102.044365,-95.493965,-108.584274,-96.58633,-91.75819,-104.93126,-66.75942,-96.11711,-86.06654,-89.08332,-93.45452,-89.653755,-80.38827,-79.132454,-86.07807,-82.6435,173.59665,-85.08856,-78.04493,-90.14529,-58.481773,-92.75895,-65.61054,-90.73612,-79.919395,-73.85464,-95.35798,-71.47423,-78.47268,-105.210396,-99.000694,-73.81887,45.050896,-64.49026,-68.76609,-74.208916,139.92432,-85.9492,-75.4873,-103.38476,-83.70054,-85.17265,-79.60232,-98.94726,-96.723045,-88.639404,160.99341,-106.621346,-81.751945,-87.424965,-92.21461,-84.37119,-80.38149,-78.42083,-90.38811,-92.303085,-93.09559,-102.04282,-75.58626,-86.03983,169.06659,-81.94645,-75.299385,-90.96161,-83.44442,150.20338,-99.25813,-63.888947,-98.717514,-76.617195,-92.486855,-96.19822,-67.1569,-92.19121,-95.894646,-92.759415,-102.94906,-86.91424,-72.129616,-100.81478,-70.05247,-104.21343,-71.068245,-70.66662,-100.1239,-103.14106,-86.40893
193.45297,164.81033,162.76703,190.0956,-80.37281,-65.46641,167.31819,-104.426765,-78.920586,-66.6753,-79.15007,194.18936,-78.824265,-100.860985,-90.36501,-106.719154,-89.303444,-88.84762,-99.753975,-61.485558,-96.12852,-84.83336,-81.25276,-89.41071,-86.14615,-82.040886,-70.539024,-83.160736,-82.25593,202.9972,-76.641945,-74.07778,-86.96669,-47.484375,-86.67281,189.09174,-84.42547,-79.127464,-20.107883,-95.52996,-68.89467,-75.61695,-102.13878,-97.14557,-76.4537,175.7366,165.25589,-68.10284,-62.43573,189.56552,-79.99159,162.38199,-101.77932,154.5766,-75.569496,-78.1751,-98.72791,-94.213554,-89.68296,167.8725,-103.2522,-73.30165,-68.3626,-89.82818,-79.79661,-66.69392,-65.21726,-85.35961,-92.371475,-90.6435,-101.21392,160.12497,-82.12252,192.002,-60.405457,-51.40021,-87.42776,-85.02847,191.28183,-99.08396,-51.888012,-97.48165,-68.149315,-91.03887,-91.44717,184.32114,-86.94639,-93.40561,-89.55831,-99.61327,-84.84025,-46.38477,-97.656,-60.33706,-101.1655,-74.676476,2.0703776,-97.00636,-97.32728,-81.52588
200.40527,-60.61827,188.78268,-60.38303,-74.06315,-60.401527,-67.54674,-101.31576,165.45862,169.473,-62.75277,178.88766,-82.62827,-99.09309,-88.72573,-106.73612,-85.73084,-82.85318,-101.81287,171.72722,-94.30947,-82.49889,-82.674446,-90.70722,-85.80323,-72.06216,-70.11396,-79.863106,-38.706383,198.9284,-65.48623,-49.09681,-77.82839,165.94037,-82.80007,193.57632,-80.50178,-77.902664,170.47655,-92.56539,-48.51286,-68.82027,-101.31888,-96.16894,-67.12464,160.21933,136.78531,-63.225475,-55.344154,190.0025,-82.7015,-22.051094,-99.8629,-72.324776,-80.99066,-74.0655,-94.02523,-94.79202,-85.81192,169.258,-98.17588,-76.502716,-75.018135,-80.96742,-72.275444,-70.93876,-58.561584,-84.95883,-85.427574,-87.29861,-99.33605,-67.5559,-76.32733,191.91907,-72.74241,-48.961903,-88.680725,-79.38174,188.71153,-91.83766,167.3107,-93.68011,157.50406,-86.00292,-92.073814,110.95142,-87.6314,-88.85378,-84.494576,-98.25989,-78.49226,-63.64085,-89.30228,-38.000732,-99.506615,57.90136,-44.889435,-94.2981,-97.82098,-79.73845
175.5177,-28.66618,174.59671,163.85625,-69.04784,-68.319405,129.48517,-99.293465,-77.08053,-61.66224,-65.4647,195.63995,-84.21377,-99.28494,-86.29221,-102.41746,-84.88625,-85.149254,-96.99426,130.02008,-88.049286,-80.04485,-81.64092,-87.9799,-78.89411,-70.491646,-75.019585,-81.31011,-73.318,187.36476,-70.624214,-70.565865,-83.88445,176.10727,-84.85256,195.59714,-83.121376,112.59758,150.14726,-89.36909,-61.63078,-64.74403,-99.954475,-91.90313,-68.53489,147.58762,150.45486,-52.65255,163.9944,179.99353,53.742146,-63.08536,-99.389565,-71.10976,-81.88087,-69.47094,-94.30251,-89.38247,-86.10058,174.95264,-101.57574,-69.78034,-64.24388,-74.21258,-72.99021,126.10384,-63.825375,-78.15989,-85.3186,-77.52922,-89.5185,152.46124,-80.5924,196.1044,-12.7247,-70.28574,-79.41616,-77.93692,191.1856,-93.22369,155.27066,-89.57896,-36.42453,-88.009056,-91.726395,187.07849,-80.43973,-86.16761,-73.83715,-96.552574,-61.66327,-64.938835,-95.235535,-10.461113,-99.03556,-67.3538,-65.97384,-92.36292,-95.78841,-79.792244
200.29103,168.41595,187.27184,188.95206,140.47256,-61.840652,-39.469826,-100.620964,-71.22305,155.26982,-14.795169,202.36798,-82.76403,-97.58175,-86.938835,-103.356544,-85.852165,-86.76241,-96.68214,176.95558,-83.45084,-64.37826,-81.469124,-84.72936,-75.911736,-60.031555,96.50977,-79.34619,-59.66214,195.47388,-63.210747,132.51389,-81.57754,174.79163,-81.77872,192.42838,-81.93392,82.12356,142.36151,-86.55724,165.61743,-67.908585,-100.36845,-94.64426,-62.75804,194.01962,170.3652,162.35942,176.15485,193.35384,-78.578026,160.9277,-98.56842,-57.29759,-77.11544,-67.73514,-93.735435,-90.29842,-82.66887,183.29271,-103.81623,-17.539965,98.28824,-82.10165,-28.491611,164.5576,-48.67416,-75.78069,-83.03788,-82.38302,-97.632805,172.16759,-77.83719,203.56558,-59.569443,-60.550774,-81.28028,-67.11678,195.06224,-91.427986,166.71997,-88.40206,155.99951,-89.239044,-88.15793,188.76169,-80.730255,-90.88062,-79.57458,-92.01579,-76.86491,-62.31909,-94.65957,170.6235,-100.32442,-46.6265,160.7694,-91.05038,-92.7019,-78.72278
197.23926,179.20099,185.41196,178.79807,108.14451,-50.648594,150.89362,-99.04546,-26.991505,161.61783,68.26861,203.75826,-73.09641,-96.054146,-85.57762,-102.362144,-80.03867,-83.73785,-95.46172,178.9883,-85.76872,-71.07077,-73.508385,-84.7701,-75.74777,127.86627,84.24174,-80.33999,-68.33106,199.56471,92.424644,150.15651,-79.515335,181.5017,-84.41744,201.68823,-79.47279,-46.677055,161.86937,-88.40727,126.005424,-59.04383,-101.04325,-93.81028,-64.05166,197.05995,181.98119,158.27972,178.16553,200.47264,-64.33253,-48.06213,-97.542114,157.89145,-74.4824,-43.619995,-93.044235,-88.796196,-81.95617,186.82759,-101.19529,-32.652046,-20.791285,-79.614235,-34.2019,-51.589027,137.98486,-74.957634,-79.18188,-78.34684,-94.76516,183.06345,-76.24069,202.61038,159.0225,-60.571808,-76.93038,-58.42512,195.57379,-91.37841,168.99127,-88.67047,161.60245,-86.18093,-83.54905,168.09569,-83.926796,-87.24733,-76.58907,-92.00211,-69.53811,-57.84494,-93.26322,164.55605,-98.61117,154.84729,127.78173,-90.10981,-90.8879,-76.87052
198.4804,188.8056,196.31413,158.80908,70.2647,184.20514,192.67297,-96.03758,142.83951,189.98303,138.29102,204.43106,-81.882645,-96.012474,-83.37533,-103.23953,141.5444,-71.42777,-99.91024,189.38821,-84.35218,-73.82331,137.6637,-86.47701,146.15872,157.58456,135.6226,-73.316154,-66.107025,209.4339,146.1765,149.61752,-77.521194,195.2688,-73.37963,204.45506,-81.3863,-70.38379,187.55002,-84.09776,180.08566,36.270103,-98.793846,-94.49561,158.7876,194.40167,180.99707,169.83536,173.331,206.09186,168.6796,171.69972,-96.916855,174.93509,-75.832054,165.04758,-89.555214,-79.032875,-85.51795,197.76712,-98.307594,-60.452774,-24.586864,-76.44545,173.1343,146.31247,177.6087,-67.68564,-71.62368,134.82962,-91.47628,187.95316,-67.94666,209.8175,-58.24723,179.21844,-76.151924,-74.700035,200.58464,-83.76289,196.35548,-92.09194,190.20392,-83.79655,-90.783,194.25948,-84.332695,-88.64492,-69.29627,-93.99641,13.686643,166.51625,-89.44135,121.960945,-95.30645,157.01736,177.89603,-85.42634,-90.27648,59.445335
207.60745,196.61682,203.10132,195.36847,173.10187,190.0054,189.21912,-92.86883,170.36838,193.99506,189.63019,212.40628,-72.28105,-82.76658,-80.00768,-100.911,164.6211,172.72311,-89.38824,197.96703,-68.16102,152.28537,145.40964,156.84265,172.5578,167.867,172.89618,157.92325,177.04382,214.71765,173.56204,188.6586,164.99548,198.64812,-41.514954,210.04066,129.93567,170.63062,191.76132,-82.5434,197.92047,187.78403,-94.19793,-85.066666,190.01035,205.36761,198.49725,187.01831,180.5634,208.14633,154.93349,186.79541,-91.05944,192.25418,148.03934,180.7568,-84.89096,146.20334,157.51712,202.35025,-95.541214,177.6351,186.19002,164.08418,180.80208,178.98543,171.11035,167.01591,175.30774,-47.24436,-87.31898,198.76007,169.44798,211.5281,183.47243,181.67125,147.72633,185.55785,205.8787,-84.502655,200.77829,-71.35267,194.78122,-61.294823,-65.30316,202.00424,83.95315,-80.89078,147.36887,-89.893456,143.98169,194.26889,-90.55927,196.44174,-93.530205,189.9281,188.28957,-80.16754,-87.76732,173.6625
211.25998,206.32224,207.79022,201.49689,191.52719,192.05792,199.7144,-91.28646,180.3823,195.43112,198.31906,215.97995,-31.01551,-76.75553,143.32405,-98.23269,180.42174,177.23254,-86.95739,204.14732,165.0879,179.71289,175.8572,165.92123,181.61847,185.15462,184.26654,185.43826,186.57765,217.20044,186.34001,197.1907,181.2667,203.1164,173.9031,211.2692,161.95288,178.0111,202.07993,159.21054,200.80139,193.03043,-90.07845,148.43443,187.96973,208.6858,203.57533,199.25424,198.03949,210.81152,190.96013,199.87778,-79.12716,199.61261,176.25246,194.99426,-72.12621,171.09302,163.73819,208.11139,-91.76409,186.29196,193.30989,167.72748,185.39127,191.95816,190.70258,187.52997,179.54124,178.3178,-66.65244,203.73526,178.95023,213.73792,187.98105,189.49002,175.99875,183.62271,209.8432,112.70072,205.87814,152.16336,197.55763,139.5169,143.30132,207.39008,157.83578,-62.8534,150.20598,-79.70913,174.66064,201.04102,-86.17208,199.14285,-86.697945,193.37035,192.94467,159.37456,-51.229855,176.97916
